Source File Name:	SigPro_Rock
Signal:	FFT - Usr FFT / Vib / Velocity - Magnitude

Frequency	Magnitude	Magnitude	Magnitude
[ Hz ]	[ m/s ]	[ m/s ]	[ m/s ]
669.140625	1.73981e-6	1.393109e-6	1.735706e-6
669.53125	1.744592e-6	1.446776e-6	1.542772e-6
669.921875	1.627942e-6	1.15449e-6	5.924227e-7
670.3125	1.524838e-6	6.591937e-7	9.695547e-7
670.703125	1.426091e-6	8.485653e-7	9.819046e-7
671.09375	1.956563e-6	1.684906e-6	7.994007e-7
671.484375	2.476764e-6	2.239071e-6	1.588007e-6
671.875	2.41464e-6	2.141507e-6	2.058169e-6
672.265625	1.612029e-6	1.394996e-6	1.510934e-6
672.65625	2.084601e-6	2.232315e-6	1.77389e-6
673.046875	2.656938e-6	2.927714e-6	2.499859e-6
673.4375	2.569104e-6	2.883067e-6	2.836157e-6
673.828125	1.71402e-6	2.078561e-6	2.119901e-6
674.21875	1.524592e-6	1.593035e-6	1.65071e-6
674.609375	2.167054e-6	2.133255e-6	2.281754e-6
675	1.892752e-6	2.076567e-6	2.176238e-6
675.390625	1.330073e-6	1.522822e-6	1.432285e-6
675.78125	1.173552e-6	7.887413e-7	1.042046e-6
676.171875	1.494462e-6	9.271034e-7	1.211137e-6
676.5625	1.866539e-6	1.46575e-6	9.152095e-7
676.953125	2.343474e-6	1.814764e-6	8.830812e-7
677.34375	2.342663e-6	1.534232e-6	1.474091e-6
677.734375	1.450675e-6	1.244204e-6	1.36859e-6
678.125	2.307048e-6	2.39307e-6	1.663682e-6
678.515625	3.065027e-6	3.066873e-6	2.353431e-6
678.90625	2.986504e-6	2.815501e-6	2.652911e-6
679.296875	1.890018e-6	2.004836e-6	2.089531e-6
679.6875	2.071711e-6	2.150587e-6	2.084603e-6
680.078125	2.845988e-6	2.861595e-6	2.67122e-6
680.46875	2.563949e-6	2.789832e-6	2.694311e-6
680.859375	1.677498e-6	2.0554e-6	2.077584e-6
681.25	1.095435e-6	9.213726e-7	1.44865e-6
681.640625	1.890188e-6	1.425863e-6	1.702493e-6
682.03125	1.858063e-6	1.502366e-6	1.411195e-6
682.421875	1.909646e-6	1.431182e-6	8.107209e-7
682.8125	1.825002e-6	1.046703e-6	9.887204e-7
683.203125	1.417791e-6	1.324723e-6	1.322455e-6
683.59375	2.227065e-6	2.408419e-6	1.370942e-6
683.984375	2.990616e-6	2.952132e-6	2.018874e-6
684.375	2.896115e-6	2.668415e-6	2.459679e-6
684.765625	1.917155e-6	1.723017e-6	2.199788e-6
685.15625	2.40416e-6	2.756816e-6	2.414193e-6
685.546875	3.245386e-6	3.644572e-6	3.120432e-6
685.9375	3.158311e-6	3.455128e-6	3.269349e-6
686.328125	2.146324e-6	2.507562e-6	2.674844e-6
686.71875	1.969006e-6	1.686419e-6	2.240863e-6
687.109375	2.548254e-6	2.313095e-6	2.672197e-6
687.5	2.472309e-6	2.28185e-6	2.541052e-6
687.890625	1.943981e-6	1.654789e-6	1.707306e-6
688.28125	1.45171e-6	8.101147e-7	1.058992e-6
688.671875	1.709311e-6	1.044881e-6	1.203366e-6
689.0625	2.174663e-6	1.817669e-6	8.214759e-7
689.453125	2.488664e-6	2.205757e-6	1.137957e-6
689.84375	2.503583e-6	1.921166e-6	1.769996e-6
690.234375	1.451441e-6	1.679191e-6	1.773e-6
690.625	2.455609e-6	2.960519e-6	2.128815e-6
691.015625	3.33831e-6	3.841545e-6	3.080158e-6
691.40625	3.215618e-6	3.586088e-6	3.438741e-6
691.796875	2.157859e-6	2.530726e-6	2.95049e-6
692.1875	2.356619e-6	2.523071e-6	2.776588e-6
692.578125	3.212649e-6	3.251014e-6	3.504514e-6
692.96875	3.005867e-6	3.241286e-6	3.454898e-6
693.359375	1.996402e-6	2.263234e-6	2.513691e-6
693.75	1.643932e-6	9.069777e-7	1.841353e-6
694.140625	2.423377e-6	1.484928e-6	2.030485e-6
694.53125	2.282388e-6	1.497456e-6	1.405352e-6
694.921875	2.031884e-6	1.353139e-6	4.016264e-7
695.3125	2.06859e-6	1.061661e-6	1.058683e-6
695.703125	1.618917e-6	1.543394e-6	1.150913e-6
696.09375	2.123549e-6	2.67778e-6	1.485683e-6
696.484375	3.046142e-6	3.388695e-6	2.710522e-6
696.875	3.090686e-6	3.192187e-6	3.296191e-6
697.265625	2.008476e-6	2.166559e-6	2.690753e-6
697.65625	2.530462e-6	3.113262e-6	2.985693e-6
698.046875	3.580699e-6	4.085272e-6	4.05932e-6
698.4375	3.313868e-6	3.863463e-6	4.055373e-6
698.828125	2.009304e-6	2.723551e-6	2.952066e-6
699.21875	2.097621e-6	1.683882e-6	2.461764e-6
699.609375	2.84865e-6	2.14646e-6	2.845568e-6
700	2.478275e-6	1.801142e-6	2.13656e-6
700.390625	1.631815e-6	1.008027e-6	6.716224e-7
700.78125	1.48805e-6	3.889489e-7	7.271613e-7
701.171875	1.675185e-6	1.090952e-6	6.014908e-7
701.5625	1.85898e-6	2.105715e-6	1.058564e-6
701.953125	2.682234e-6	2.819883e-6	2.516545e-6
702.34375	2.758501e-6	2.738696e-6	3.015896e-6
702.734375	1.38837e-6	2.074695e-6	2.388585e-6
703.125	2.548049e-6	3.592894e-6	3.30553e-6
703.515625	3.60531e-6	4.498987e-6	4.619659e-6
703.90625	3.371483e-6	4.136125e-6	4.382144e-6
704.296875	2.032772e-6	2.780509e-6	3.077715e-6
704.6875	2.545442e-6	2.605381e-6	3.165397e-6
705.078125	3.16281e-6	3.186371e-6	3.835644e-6
705.46875	2.5122e-6	2.606251e-6	2.891664e-6
705.859375	1.408961e-6	1.502705e-6	1.234707e-6
706.25	1.119994e-6	4.075135e-7	1.020404e-6
706.640625	1.704811e-6	4.530991e-7	9.014747e-7
707.03125	1.519434e-6	1.166565e-6	7.661071e-7
707.421875	2.297647e-6	1.891073e-6	2.162109e-6
707.8125	2.309176e-6	1.966579e-6	2.361769e-6
708.203125	1.400458e-6	2.074195e-6	2.00181e-6
708.59375	2.552232e-6	3.604453e-6	3.339967e-6
708.984375	3.600739e-6	4.289773e-6	4.535469e-6
709.375	3.13679e-6	3.845409e-6	4.034789e-6
709.765625	1.812485e-6	2.362561e-6	2.754175e-6
710.15625	2.800477e-6	3.163832e-6	3.675996e-6
710.546875	3.372956e-6	3.660055e-6	4.218851e-6
710.9375	2.41576e-6	3.005018e-6	2.871509e-6
711.328125	1.141491e-6	1.710806e-6	1.239376e-6
711.71875	1.771744e-6	8.601359e-7	1.544839e-6
712.109375	1.64233e-6	5.662387e-7	1.314311e-6
712.5	1.204302e-6	6.290289e-7	7.670248e-7
712.890625	1.983445e-6	1.207371e-6	1.84012e-6
713.28125	1.891745e-6	1.233144e-6	1.77549e-6
713.671875	1.240237e-6	2.166067e-6	1.657693e-6
714.0625	2.627681e-6	3.384262e-6	3.291002e-6
714.453125	3.427971e-6	3.867699e-6	4.26661e-6
714.84375	2.810171e-6	3.271538e-6	3.341484e-6
715.234375	1.820642e-6	2.25564e-6	2.714293e-6
715.625	3.103272e-6	3.498132e-6	3.81354e-6
716.015625	3.455966e-6	3.836938e-6	4.11755e-6
716.40625	2.183454e-6	3.013187e-6	2.494754e-6
716.796875	1.054413e-6	1.599032e-6	1.362193e-6
717.1875	1.993815e-6	1.221168e-6	2.012027e-6
717.578125	1.670244e-6	9.521409e-7	1.461178e-6
717.96875	1.032706e-6	4.982478e-7	6.578084e-7
718.359375	1.757012e-6	8.101284e-7	1.555449e-6
718.75	1.182914e-6	8.249048e-7	1.227118e-6
719.140625	1.078189e-6	1.970982e-6	1.497513e-6
719.53125	2.469006e-6	3.050235e-6	3.013101e-6
719.921875	3.148631e-6	3.267813e-6	3.636974e-6
720.3125	2.306507e-6	2.457541e-6	2.671291e-6
720.703125	1.771288e-6	2.401058e-6	2.516464e-6
721.09375	2.949425e-6	3.492363e-6	3.669509e-6
721.484375	3.137104e-6	3.554749e-6	3.636972e-6
721.875	1.949269e-6	2.701827e-6	2.102166e-6
722.265625	9.458113e-7	1.382683e-6	1.665784e-6
722.65625	2.066447e-6	1.482843e-6	2.17913e-6
723.046875	1.696215e-6	1.226504e-6	1.490628e-6
723.4375	8.683475e-7	6.706001e-7	2.844613e-7
723.828125	1.339407e-6	4.418727e-7	1.179404e-6
724.21875	8.885137e-7	7.050982e-7	8.540653e-7
724.609375	1.075291e-6	1.634206e-6	1.059752e-6
725	2.246128e-6	2.372197e-6	2.356466e-6
725.390625	2.638665e-6	2.434794e-6	2.553497e-6
725.78125	1.749001e-6	1.747445e-6	1.685899e-6
726.171875	1.872236e-6	2.281087e-6	2.111707e-6
726.5625	2.821124e-6	3.037748e-6	2.833342e-6
726.953125	2.659713e-6	2.962525e-6	2.623011e-6
727.34375	1.563101e-6	2.135436e-6	1.588523e-6
727.734375	1.467995e-6	1.229037e-6	1.456149e-6
728.125	1.975897e-6	1.497742e-6	1.860507e-6
728.515625	1.371605e-6	1.34665e-6	1.166429e-6
728.90625	7.361691e-7	8.813353e-7	6.646487e-7
729.296875	9.303756e-7	4.12963e-7	1.085502e-6
729.6875	7.218109e-7	6.492988e-7	9.247751e-7
730.078125	1.109283e-6	1.47116e-6	8.91909e-7
730.46875	1.893439e-6	1.836371e-6	1.722054e-6
730.859375	2.000692e-6	1.790565e-6	1.778776e-6
731.25	1.107853e-6	1.16814e-6	1.216881e-6
731.640625	1.780978e-6	2.038409e-6	1.566759e-6
732.03125	2.397659e-6	2.44345e-6	2.100554e-6
732.421875	2.169135e-6	2.242461e-6	1.744019e-6
732.8125	1.288493e-6	1.445557e-6	1.068111e-6
733.203125	1.441847e-6	1.205878e-6	1.250338e-6
733.59375	1.686924e-6	1.452099e-6	1.361992e-6
733.984375	1.217798e-6	1.249491e-6	9.842141e-7
734.375	5.806644e-7	8.357314e-7	7.297259e-7
734.765625	7.087609e-7	3.302498e-7	9.452321e-7
735.15625	8.109777e-7	6.493406e-7	7.292264e-7
735.546875	8.878795e-7	1.241109e-6	7.192849e-7
735.9375	1.556732e-6	1.452981e-6	1.08057e-6
736.328125	1.481632e-6	1.161811e-6	9.811397e-7
736.71875	8.720394e-7	1.061818e-6	9.332467e-7
737.109375	1.566768e-6	1.732734e-6	1.147668e-6
737.5	1.985224e-6	2.025987e-6	1.354995e-6
737.890625	1.782698e-6	1.6623e-6	1.233837e-6
738.28125	9.243924e-7	1.008304e-6	9.642279e-7
738.671875	1.253184e-6	1.29776e-6	1.035239e-6
739.0625	1.451665e-6	1.50797e-6	1.213514e-6
739.453125	1.119395e-6	1.378514e-6	1.200939e-6
739.84375	5.029665e-7	9.957236e-7	9.31891e-7
740.234375	6.361788e-7	3.930686e-7	8.560874e-7
740.625	7.465558e-7	7.389272e-7	9.587143e-7
741.015625	9.237799e-7	9.680837e-7	8.594391e-7
741.40625	1.175645e-6	9.408959e-7	5.68552e-7
741.796875	1.113196e-6	6.458631e-7	5.737544e-7
742.1875	8.747912e-7	8.623493e-7	5.881759e-7
742.578125	1.358584e-6	1.231966e-6	4.274979e-7
742.96875	1.607636e-6	1.342411e-6	6.169083e-7
743.359375	1.362953e-6	1.04138e-6	8.234358e-7
743.75	7.831058e-7	6.777641e-7	6.303619e-7
744.140625	1.064806e-6	1.164221e-6	7.538569e-7
744.53125	1.289121e-6	1.39335e-6	1.102149e-6
744.921875	1.035252e-6	1.321364e-6	1.226531e-6
745.3125	4.922408e-7	8.612419e-7	8.382415e-7
745.703125	5.993427e-7	5.993298e-7	7.736409e-7
746.09375	7.924164e-7	9.322492e-7	9.93653e-7
746.484375	6.803359e-7	9.006558e-7	1.040539e-6
746.875	7.33029e-7	6.62159e-7	3.898339e-7
747.265625	7.11883e-7	2.94652e-7	3.773479e-7
747.65625	6.838477e-7	4.998976e-7	5.163956e-7
748.046875	9.756395e-7	8.946213e-7	7.086522e-8
748.4375	1.287676e-6	9.443153e-7	6.051816e-7
748.828125	1.156295e-6	7.275226e-7	7.895983e-7
749.21875	5.828518e-7	8.275816e-7	5.309369e-7
749.609375	1.044659e-6	1.279546e-6	8.521742e-7
750	1.416787e-6	1.488065e-6	1.391891e-6
750.390625	1.244125e-6	1.381924e-6	1.414172e-6
750.78125	6.374904e-7	8.749872e-7	8.855923e-7
751.171875	9.178876e-7	9.184211e-7	9.64674e-7
751.5625	1.065557e-6	1.159439e-6	1.401442e-6
751.953125	7.336664e-7	9.832823e-7	1.399405e-6
752.34375	2.448174e-7	5.912699e-7	5.751376e-7
752.734375	4.551406e-7	1.305937e-7	3.179393e-7
753.125	5.680579e-7	1.365909e-7	5.983374e-7
753.515625	4.763529e-7	4.07059e-7	6.037574e-7
753.90625	9.238146e-7	6.607899e-7	7.854023e-7
754.296875	9.805333e-7	6.313606e-7	6.237667e-7
754.6875	5.181169e-7	8.534948e-7	3.606197e-7
755.078125	9.498409e-7	1.390611e-6	1.051436e-6
755.46875	1.43593e-6	1.551292e-6	1.588708e-6
755.859375	1.171694e-6	1.361573e-6	1.43181e-6
756.25	3.631898e-7	7.552349e-7	7.77866e-7
756.640625	1.075407e-6	1.301925e-6	1.187072e-6
757.03125	1.288984e-6	1.322493e-6	1.647847e-6
757.421875	9.026311e-7	1.178012e-6	1.425788e-6
757.8125	8.634468e-8	6.317974e-7	6.5124e-7
758.203125	6.175535e-7	3.425158e-7	5.208842e-7
758.59375	5.907395e-7	2.79404e-7	9.258086e-7
758.984375	1.4335e-7	3.126659e-7	8.763203e-7
759.375	7.230369e-7	5.438112e-7	7.475499e-7
759.765625	6.972185e-7	5.484061e-7	4.281468e-7
760.15625	3.604363e-7	8.635015e-7	3.274852e-7
760.546875	1.165232e-6	1.32043e-6	1.182883e-6
760.9375	1.471458e-6	1.517339e-6	1.432556e-6
761.328125	1.176031e-6	1.143623e-6	1.138002e-6
761.71875	6.657159e-7	8.85796e-7	7.723765e-7
762.109375	1.320931e-6	1.368375e-6	1.387714e-6
762.5	1.433757e-6	1.440203e-6	1.617668e-6
762.890625	9.791488e-7	1.074765e-6	1.290719e-6
763.28125	3.936741e-7	6.320823e-7	5.93804e-7
763.671875	6.963982e-7	5.242395e-7	7.051538e-7
764.0625	5.651182e-7	3.969608e-7	9.573306e-7
764.453125	2.6272e-7	3.312135e-7	8.438359e-7
764.84375	6.34805e-7	4.846779e-7	4.951621e-7
765.234375	1.53393e-7	4.199433e-7	3.568516e-7
765.625	5.485024e-7	9.632195e-7	5.301778e-7
766.015625	1.233162e-6	1.364159e-6	1.152775e-6
766.40625	1.479743e-6	1.410171e-6	1.322835e-6
766.796875	1.003814e-6	1.022213e-6	9.342234e-7
767.1875	9.057788e-7	1.103701e-6	9.483139e-7
767.578125	1.491871e-6	1.52254e-6	1.400901e-6
767.96875	1.509259e-6	1.340414e-6	1.533426e-6
768.359375	9.320867e-7	9.782234e-7	1.219977e-6
768.75	5.868966e-7	5.552695e-7	6.57179e-7
769.140625	8.554161e-7	7.328379e-7	9.051638e-7
769.53125	6.738254e-7	5.421492e-7	1.044589e-6
769.921875	3.362231e-7	3.353671e-7	8.142794e-7
770.3125	3.994184e-7	2.443792e-7	3.206898e-7
770.703125	9.458667e-8	2.965883e-7	2.652956e-7
771.09375	3.580427e-7	5.896787e-7	4.622155e-7
771.484375	9.366426e-7	9.637679e-7	6.819853e-7
771.875	1.176446e-6	9.831602e-7	7.251355e-7
772.265625	5.716627e-7	6.268495e-7	6.116056e-7
772.65625	8.076096e-7	1.039162e-6	7.892826e-7
773.046875	1.152953e-6	1.271131e-6	9.912598e-7
773.4375	1.158719e-6	1.165343e-6	1.037234e-6
773.828125	7.559103e-7	7.875803e-7	7.85067e-7
774.21875	3.953637e-7	5.478925e-7	5.925656e-7
774.609375	6.553019e-7	6.957056e-7	7.248278e-7
775	5.167624e-7	6.454859e-7	8.148606e-7
775.390625	2.456751e-7	3.873627e-7	6.710662e-7
775.78125	3.299933e-7	1.763269e-7	2.591952e-7
776.171875	1.202111e-7	1.394209e-7	2.254983e-7
776.5625	2.929655e-7	2.657222e-7	2.127296e-7
776.953125	8.049773e-7	4.920053e-7	2.636293e-7
777.34375	9.46935e-7	5.603491e-7	3.613663e-7
777.734375	4.97988e-7	4.371074e-7	4.017138e-7
778.125	6.801503e-7	8.416612e-7	5.114738e-7
778.515625	1.110552e-6	1.041976e-6	6.755173e-7
778.90625	1.169882e-6	9.522814e-7	8.40002e-7
779.296875	7.883808e-7	7.082159e-7	7.487873e-7
779.6875	5.230677e-7	6.86209e-7	5.961338e-7
780.078125	7.971724e-7	9.049057e-7	8.374545e-7
780.46875	7.456583e-7	8.429824e-7	8.856695e-7
780.859375	3.749342e-7	5.700118e-7	7.636744e-7
781.25	1.93686e-7	3.307068e-7	4.67627e-7
781.640625	2.84466e-7	3.298795e-7	4.171954e-7
782.03125	1.28184e-7	2.525714e-7	5.139185e-7
782.421875	4.427119e-7	2.751387e-7	5.034965e-7
782.8125	5.819167e-7	3.047077e-7	2.671117e-7
783.203125	1.878473e-7	3.391279e-7	3.148146e-7
783.59375	5.836953e-7	7.954404e-7	3.048097e-7
783.984375	9.319107e-7	9.114592e-7	7.702603e-7
784.375	1.011745e-6	8.761486e-7	9.45737e-7
784.765625	4.287658e-7	7.164176e-7	6.463118e-7
785.15625	7.781314e-7	9.07145e-7	7.426444e-7
785.546875	1.033962e-6	1.101606e-6	1.108678e-6
785.9375	8.194238e-7	1.019314e-6	1.240069e-6
786.328125	3.816264e-7	7.778421e-7	9.642939e-7
786.71875	4.577367e-7	5.353759e-7	5.674548e-7
787.109375	6.016722e-7	5.656269e-7	8.59698e-7
787.5	3.045481e-7	5.537181e-7	9.038711e-7
787.890625	2.570111e-7	3.544479e-7	7.683694e-7
788.28125	4.803159e-7	2.34361e-7	3.189628e-7
788.671875	6.046546e-8	3.401686e-7	3.707849e-7
789.0625	3.392499e-7	6.922887e-7	4.614111e-7
789.453125	8.599676e-7	8.449589e-7	7.642744e-7
789.84375	9.153939e-7	8.345838e-7	7.003885e-7
790.234375	2.788904e-7	6.107547e-7	6.432307e-7
790.625	6.944038e-7	9.65082e-7	7.511052e-7
791.015625	1.08122e-6	1.155586e-6	1.236256e-6
791.40625	9.5971e-7	1.02011e-6	1.045747e-6
791.796875	4.308781e-7	7.58615e-7	7.96122e-7
792.1875	4.060282e-7	6.331353e-7	7.466464e-7
792.578125	5.992356e-7	6.82234e-7	9.78281e-7
792.96875	5.077224e-7	5.948571e-7	9.668518e-7
793.359375	4.507517e-7	3.947925e-7	7.471672e-7
793.75	3.294374e-7	2.432676e-7	4.257491e-7
794.140625	1.052769e-7	3.386261e-7	4.892711e-7
794.53125	4.728541e-7	5.15026e-7	5.383184e-7
794.921875	8.107447e-7	6.635925e-7	4.609762e-7
795.3125	8.251789e-7	5.166152e-7	2.933983e-7
795.703125	2.414659e-7	5.644573e-7	5.656601e-7
796.09375	8.34596e-7	9.068029e-7	7.061639e-7
796.484375	1.179768e-6	1.040325e-6	9.715084e-7
796.875	1.014601e-6	9.007728e-7	7.598015e-7
797.265625	4.967034e-7	5.019138e-7	5.874169e-7
797.65625	6.397025e-7	6.296335e-7	8.309427e-7
798.046875	9.098175e-7	6.550718e-7	9.160055e-7
798.4375	6.19867e-7	5.58547e-7	6.770435e-7
798.828125	3.354435e-7	2.897872e-7	4.899987e-7
799.21875	3.253767e-7	2.969174e-7	4.13144e-7
799.609375	3.278419e-7	2.951075e-7	5.187595e-7
800	4.166991e-7	3.777677e-7	4.63975e-7
800.390625	5.774856e-7	4.500209e-7	2.239255e-7
800.78125	4.842204e-7	3.82805e-7	2.181725e-7
801.171875	3.652039e-7	5.779812e-7	4.331724e-7
801.5625	7.260729e-7	7.608251e-7	4.738329e-7
801.953125	9.803174e-7	8.992774e-7	6.695339e-7
802.34375	7.905628e-7	7.845522e-7	4.909735e-7
802.734375	3.745274e-7	4.330599e-7	5.670521e-7
803.125	8.054669e-7	7.307339e-7	7.560525e-7
803.515625	7.67769e-7	7.291393e-7	7.345524e-7
803.90625	6.213008e-7	5.910331e-7	5.768707e-7
804.296875	2.155032e-7	3.333223e-7	5.93119e-7
804.6875	3.274407e-7	2.562322e-7	5.310303e-7
805.078125	2.600351e-7	1.227427e-7	4.47836e-7
805.46875	2.425535e-7	2.037508e-7	2.938152e-7
805.859375	5.374368e-7	2.016731e-7	3.072938e-7
806.25	2.705287e-7	2.27855e-7	2.213359e-7
806.640625	1.730613e-7	4.000339e-7	3.650266e-7
807.03125	5.769642e-7	6.181817e-7	2.488884e-7
807.421875	9.599461e-7	6.388535e-7	3.272513e-7
807.8125	7.727208e-7	5.744413e-7	2.828434e-7
808.203125	4.008783e-7	5.12042e-7	5.294585e-7
808.59375	7.424451e-7	7.154579e-7	6.836453e-7
808.984375	9.640758e-7	7.875752e-7	5.78657e-7
809.375	6.883163e-7	6.472911e-7	5.660985e-7
809.765625	3.442107e-7	3.425682e-7	5.296484e-7
810.15625	4.405345e-7	4.000531e-7	6.054886e-7
810.546875	4.577473e-7	3.026884e-7	3.964892e-7
810.9375	3.758155e-7	2.155723e-7	3.440052e-7
811.328125	2.928516e-7	1.76682e-7	2.340272e-7
811.71875	9.442939e-8	1.018349e-7	3.165461e-7
812.109375	7.841603e-8	3.562751e-7	3.099025e-7
812.5	4.985647e-7	5.246654e-7	1.295459e-7
812.890625	6.458717e-7	5.714195e-7	2.046303e-7
813.28125	5.175079e-7	4.56512e-7	3.315916e-7
813.671875	3.072675e-7	5.21982e-7	6.025867e-7
814.0625	7.481937e-7	8.427396e-7	5.869886e-7
814.453125	8.779296e-7	9.521245e-7	6.82075e-7
814.84375	7.162064e-7	7.305965e-7	5.196304e-7
815.234375	4.417215e-7	4.22643e-7	4.936666e-7
815.625	5.576889e-7	5.459909e-7	7.271387e-7
816.015625	6.177952e-7	4.765922e-7	5.263105e-7
816.40625	3.870418e-7	2.782689e-7	3.155566e-7
816.796875	2.548563e-7	1.776862e-7	1.359298e-7
817.1875	7.048726e-8	1.726398e-7	3.405015e-7
817.578125	9.857143e-8	3.658188e-7	3.607889e-7
817.96875	2.722529e-7	5.330539e-7	3.722708e-7
818.359375	4.764029e-7	5.481575e-7	4.024848e-7
818.75	1.628769e-7	4.136215e-7	4.23087e-7
819.140625	3.517917e-7	6.559346e-7	4.730617e-7
819.53125	6.047877e-7	8.6571e-7	5.724295e-7
819.921875	8.052478e-7	9.392739e-7	8.124356e-7
820.3125	5.99569e-7	6.866434e-7	4.394231e-7
820.703125	3.597922e-7	4.854164e-7	4.833078e-7
821.09375	5.523966e-7	6.985067e-7	8.5797e-7
821.484375	6.108016e-7	5.524458e-7	6.479854e-7
821.875	3.488653e-7	3.636268e-7	1.72138e-7
822.265625	1.766427e-7	2.230747e-7	2.120394e-7
822.65625	8.554267e-8	1.7446e-7	5.297713e-7
823.046875	1.546393e-7	4.218748e-7	5.334148e-7
823.4375	4.279957e-7	6.227574e-7	5.106892e-7
823.828125	5.427979e-7	5.624212e-7	5.876406e-7
824.21875	2.989446e-7	4.31043e-7	3.68129e-7
824.609375	3.492325e-7	8.050516e-7	7.088971e-7
825	6.946862e-7	9.667582e-7	8.302989e-7
825.390625	8.208627e-7	9.84527e-7	1.019074e-6
825.78125	5.971498e-7	5.926342e-7	4.705894e-7
826.171875	3.689172e-7	6.483561e-7	6.40488e-7
826.5625	5.622886e-7	8.601807e-7	9.451233e-7
826.953125	7.414821e-7	7.32912e-7	1.076886e-6
827.34375	4.826093e-7	4.98551e-7	3.780054e-7
827.734375	1.719355e-7	2.118063e-7	6.532841e-8
828.125	9.655385e-8	3.386678e-7	8.128636e-7
828.515625	2.239924e-7	6.176855e-7	1.048717e-6
828.90625	3.411655e-7	8.729144e-7	9.405512e-7
829.296875	3.474362e-7	6.94899e-7	7.020448e-7
829.6875	3.562605e-7	6.573479e-7	8.211392e-7
830.078125	5.514728e-7	1.037439e-6	1.122817e-6
830.46875	7.035659e-7	1.222625e-6	1.292837e-6
830.859375	6.783901e-7	1.004332e-6	1.125971e-6
831.25	4.440166e-7	5.483384e-7	5.507314e-7
831.640625	5.05207e-7	8.657442e-7	9.659465e-7
832.03125	7.239424e-7	1.05795e-6	1.286059e-6
832.421875	5.936367e-7	9.765456e-7	1.131857e-6
832.8125	3.925433e-7	5.489619e-7	4.697356e-7
833.203125	1.700959e-7	3.704468e-7	2.89752e-7
833.59375	1.763269e-7	5.706038e-7	9.4757e-7
833.984375	6.511518e-8	6.479347e-7	1.228765e-6
834.375	2.112123e-7	7.260289e-7	1.113269e-6
834.765625	1.505319e-7	4.98567e-7	5.693867e-7
835.15625	3.36133e-7	7.565764e-7	9.65698e-7
835.546875	5.458404e-7	1.217187e-6	1.40181e-6
835.9375	6.06753e-7	1.169307e-6	1.561677e-6
836.328125	4.732622e-7	8.47508e-7	1.078123e-6
836.71875	3.350254e-7	6.137801e-7	5.533668e-7
837.109375	6.103306e-7	9.756903e-7	1.134182e-6
837.5	6.261882e-7	1.086656e-6	1.462962e-6
837.890625	4.907951e-7	7.838343e-7	1.260215e-6
838.28125	1.976846e-7	4.545203e-7	5.179153e-7
838.671875	2.025751e-7	4.110387e-7	4.691442e-7
839.0625	2.284199e-7	5.876792e-7	1.223679e-6
839.453125	1.087181e-7	7.773582e-7	1.712768e-6
839.84375	1.273561e-7	7.817047e-7	1.367187e-6
840.234375	1.641552e-7	5.705916e-7	6.972147e-7
840.625	4.594698e-7	1.110947e-6	1.563902e-6
841.015625	7.131866e-7	1.393476e-6	2.144943e-6
841.40625	4.289165e-7	1.322129e-6	2.00533e-6
841.796875	3.173785e-7	9.384693e-7	1.07926e-6
842.1875	4.791157e-7	8.864374e-7	1.103619e-6
842.578125	5.993647e-7	1.077249e-6	1.637334e-6
842.96875	3.787269e-7	1.09667e-6	1.843824e-6
843.359375	2.232142e-7	8.610322e-7	1.103565e-6
843.75	9.197148e-8	4.857558e-7	4.750801e-7
844.140625	2.614387e-7	6.029171e-7	7.802665e-7
844.53125	2.327845e-7	7.21559e-7	1.55419e-6
844.921875	2.542706e-7	7.631269e-7	1.784681e-6
845.3125	2.943739e-7	7.682493e-7	1.294132e-6
845.703125	1.838613e-7	7.189718e-7	6.451292e-7
846.09375	6.225986e-7	1.306971e-6	1.969501e-6
846.484375	9.167501e-7	1.366661e-6	2.414642e-6
846.875	6.19224e-7	1.249737e-6	2.094865e-6
847.265625	3.181287e-7	7.786591e-7	8.991129e-7
847.65625	6.828058e-7	9.084019e-7	1.45101e-6
848.046875	8.156561e-7	1.040905e-6	1.960051e-6
848.4375	4.440203e-7	9.453349e-7	1.868595e-6
848.828125	1.758818e-7	7.662837e-7	8.118485e-7
849.21875	2.77697e-7	4.946957e-7	6.643997e-7
849.609375	4.989894e-7	8.032397e-7	1.173636e-6
850	3.629578e-7	9.801319e-7	1.885448e-6
850.390625	3.750058e-7	1.011145e-6	1.767734e-6
850.78125	3.139579e-7	9.276526e-7	1.190946e-6
851.171875	4.290943e-7	9.72777e-7	1.103487e-6
851.5625	7.996272e-7	1.579712e-6	2.328351e-6
851.953125	9.658564e-7	1.66643e-6	2.466508e-6
852.34375	7.130352e-7	1.375867e-6	1.87087e-6
852.734375	5.748894e-7	8.294237e-7	1.114411e-6
853.125	8.61417e-7	1.177671e-6	1.939892e-6
853.515625	8.912916e-7	1.241216e-6	2.275597e-6
853.90625	5.807036e-7	1.11002e-6	1.932679e-6
854.296875	2.58754e-7	7.103899e-7	5.752536e-7
854.6875	4.19107e-7	6.661083e-7	1.091982e-6
855.078125	5.331743e-7	1.054072e-6	1.520086e-6
855.46875	6.394174e-7	1.178813e-6	1.753321e-6
855.859375	6.567149e-7	1.121498e-6	1.164484e-6
856.25	6.380075e-8	8.131485e-7	1.024334e-6
856.640625	4.238912e-7	1.152171e-6	1.076731e-6
