Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
1860.9375,5,2.20E-06,1.69E-05,-8.863210211,2.2
1861.328125,5,1.69E-06,1.69E-05,-9.995679763,1.69
1861.71875,5,1.10E-06,1.69E-05,-11.85911272,1.1
1862.109375,5,2.09E-06,1.69E-05,-9.081485145,2.09
1862.5,5,2.06E-06,1.69E-05,-9.142174918,2.06
1862.890625,5,2.02E-06,1.69E-05,-9.224269901,2.02
1863.28125,5,1.04E-06,1.69E-05,-12.12924116,1.04
1863.671875,5,1.67E-06,1.69E-05,-10.04583163,1.67
1864.0625,5,2.23E-06,1.69E-05,-8.792586754,2.23
1864.453125,5,2.02E-06,1.69E-05,-9.224179625,2.02
1864.84375,5,1.74E-06,1.69E-05,-9.872458648,1.74
1865.234375,5,9.00E-07,1.69E-05,-12.73827313,0.9
1865.625,5,2.12E-06,1.69E-05,-9.00907663,2.12
1866.015625,5,2.08E-06,1.69E-05,-9.102419974,2.08
1866.40625,5,1.80E-06,1.69E-05,-9.733751223,1.8
1866.796875,5,1.32E-06,1.69E-05,-11.07128566,1.32
1867.1875,5,1.37E-06,1.69E-05,-10.91023826,1.37
1867.578125,5,2.46E-06,1.69E-05,-8.378024825,2.46
1867.96875,5,2.03E-06,1.69E-05,-9.213433077,2.03
1868.359375,5,1.72E-06,1.69E-05,-9.912325722,1.72
1868.75,5,5.61E-07,1.69E-05,-14.7892934,0.561
1869.140625,5,1.94E-06,1.69E-05,-9.411274122,1.94
1869.53125,5,2.46E-06,1.69E-05,-8.361848446,2.46
1869.921875,5,1.82E-06,1.69E-05,-9.671098035,1.82
1870.3125,5,1.41E-06,1.69E-05,-10.7762807,1.41
1870.703125,5,1.01E-06,1.69E-05,-12.2202096,1.01
1871.09375,5,2.33E-06,1.69E-05,-8.612880104,2.33
1871.484375,5,2.32E-06,1.69E-05,-8.614813063,2.32
1871.875,5,1.54E-06,1.69E-05,-10.4079739,1.54
1872.265625,5,9.26E-07,1.69E-05,-12.61222021,0.926
1872.65625,5,1.53E-06,1.69E-05,-10.42066441,1.53
1873.046875,5,2.61E-06,1.69E-05,-8.112979496,2.61
1873.4375,5,2.07E-06,1.69E-05,-9.117175104,2.07
1873.828125,5,1.29E-06,1.69E-05,-11.18854829,1.29
1874.21875,5,8.10E-07,1.69E-05,-13.19331507,0.81
1874.609375,5,2.09E-06,1.69E-05,-9.06823965,2.09
1875,5,2.51E-06,1.69E-05,-8.277403612,2.51
1875.390625,5,1.63E-06,1.69E-05,-10.16482602,1.63
1875.78125,5,9.53E-07,1.69E-05,-12.48646816,0.953
1876.171875,5,1.22E-06,1.69E-05,-11.40629311,1.22
1876.5625,5,2.43E-06,1.69E-05,-8.421610611,2.43
1876.953125,5,2.24E-06,1.69E-05,-8.769633409,2.24
1877.34375,5,1.24E-06,1.69E-05,-11.33994905,1.24
1877.734375,5,7.22E-07,1.69E-05,-13.69434449,0.722
1878.125,5,1.55E-06,1.69E-05,-10.37797999,1.55
1878.515625,5,2.56E-06,1.69E-05,-8.193967526,2.56
1878.90625,5,2.03E-06,1.69E-05,-9.206273468,2.03
1879.296875,5,9.51E-07,1.69E-05,-12.49592857,0.951
1879.6875,5,1.02E-06,1.69E-05,-12.20077072,1.02
1880.078125,5,1.99E-06,1.69E-05,-9.289059775,1.99
1880.46875,5,2.36E-06,1.69E-05,-8.550751899,2.36
1880.859375,5,1.46E-06,1.69E-05,-10.63294458,1.46
1881.25,5,6.22E-07,1.69E-05,-14.34040396,0.622
1881.640625,5,1.30E-06,1.69E-05,-11.15540816,1.3
1882.03125,5,2.32E-06,1.69E-05,-8.622237268,2.32
1882.421875,5,2.17E-06,1.69E-05,-8.916281537,2.17
1882.8125,5,1.04E-06,1.69E-05,-12.12764283,1.04
1883.203125,5,9.32E-07,1.69E-05,-12.5835557,0.932
1883.59375,5,1.62E-06,1.69E-05,-10.17899852,1.62
1883.984375,5,2.41E-06,1.69E-05,-8.457350696,2.41
1884.375,5,1.83E-06,1.69E-05,-9.656024825,1.83
1884.765625,5,7.14E-07,1.69E-05,-13.74378979,0.714
1885.15625,5,1.35E-06,1.69E-05,-10.96925432,1.35
1885.546875,5,1.94E-06,1.69E-05,-9.400628128,1.94
1885.9375,5,2.20E-06,1.69E-05,-8.857406785,2.2
1886.328125,5,1.28E-06,1.69E-05,-11.21156081,1.28
1886.71875,5,9.19E-07,1.69E-05,-12.64737996,0.919
1887.109375,5,1.54E-06,1.69E-05,-10.41351314,1.54
1887.5,5,2.19E-06,1.69E-05,-8.874027317,2.19
1887.890625,5,1.97E-06,1.69E-05,-9.325881806,1.97
1888.28125,5,8.40E-07,1.69E-05,-13.03381231,0.84
1888.671875,5,1.31E-06,1.69E-05,-11.1110634,1.31
1889.0625,5,1.75E-06,1.69E-05,-9.848312845,1.75
1889.453125,5,2.26E-06,1.69E-05,-8.733167366,2.26
1889.84375,5,1.60E-06,1.69E-05,-10.22437104,1.6
1890.234375,5,8.34E-07,1.69E-05,-13.06517406,0.834
1890.625,5,1.64E-06,1.69E-05,-10.13143497,1.64
1891.015625,5,1.95E-06,1.69E-05,-9.371259812,1.95
1891.40625,5,1.94E-06,1.69E-05,-9.405120916,1.94
1891.796875,5,9.97E-07,1.69E-05,-12.29335406,0.997
1892.1875,5,1.26E-06,1.69E-05,-11.27633711,1.26
1892.578125,5,1.80E-06,1.69E-05,-9.738048319,1.8
1892.96875,5,2.07E-06,1.69E-05,-9.117640681,2.07
1893.359375,5,1.66E-06,1.69E-05,-10.0699106,1.66
1893.75,5,7.05E-07,1.69E-05,-13.79656193,0.705
1894.140625,5,1.69E-06,1.69E-05,-10.00125167,1.69
1894.53125,5,1.92E-06,1.69E-05,-9.450387811,1.92
1894.921875,5,1.96E-06,1.69E-05,-9.364539137,1.96
1895.3125,5,1.24E-06,1.69E-05,-11.35270963,1.24
1895.703125,5,1.16E-06,1.69E-05,-11.61648765,1.16
1896.09375,5,1.94E-06,1.69E-05,-9.391808378,1.94
1896.484375,5,1.91E-06,1.69E-05,-9.466148819,1.91
1896.875,5,1.73E-06,1.69E-05,-9.905327604,1.73
1897.265625,5,7.10E-07,1.69E-05,-13.76858593,0.71
1897.65625,5,1.53E-06,1.69E-05,-10.42072953,1.53
1898.046875,5,1.88E-06,1.69E-05,-9.531909407,1.88
1898.4375,5,1.94E-06,1.69E-05,-9.391996036,1.94
1898.828125,5,1.45E-06,1.69E-05,-10.67761963,1.45
1899.21875,5,9.54E-07,1.69E-05,-12.48406985,0.954
1899.609375,5,1.91E-06,1.69E-05,-9.468469708,1.91
1900,5,1.84E-06,1.69E-05,-9.627692274,1.84
1900.390625,5,1.68E-06,1.69E-05,-10.01845169,1.68
1900.78125,5,9.29E-07,1.69E-05,-12.6004306,0.929
1901.171875,5,1.37E-06,1.69E-05,-10.92521537,1.37
1901.5625,5,2.04E-06,1.69E-05,-9.173722437,2.04
1901.953125,5,1.73E-06,1.69E-05,-9.89976685,1.73
1902.34375,5,1.42E-06,1.69E-05,-10.76421547,1.42
1902.734375,5,6.53E-07,1.69E-05,-14.13084805,0.653
1903.125,5,1.82E-06,1.69E-05,-9.687098817,1.82
1903.515625,5,1.97E-06,1.69E-05,-9.341702281,1.97
1903.90625,5,1.68E-06,1.69E-05,-10.02149543,1.68
1904.296875,5,1.16E-06,1.69E-05,-11.61925889,1.16
1904.6875,5,1.17E-06,1.69E-05,-11.5843729,1.17
1905.078125,5,2.14E-06,1.69E-05,-8.975149422,2.14
1905.46875,5,1.72E-06,1.69E-05,-9.928299253,1.72
1905.859375,5,1.47E-06,1.69E-05,-10.62002837,1.47
1906.25,5,6.72E-07,1.69E-05,-14.00346333,0.672
1906.640625,5,1.60E-06,1.69E-05,-10.22885185,1.6
1907.03125,5,2.14E-06,1.69E-05,-8.966825855,2.14
1907.421875,5,1.57E-06,1.69E-05,-10.30739626,1.57
1907.8125,5,1.15E-06,1.69E-05,-11.66847982,1.15
1908.203125,5,8.54E-07,1.69E-05,-12.96301463,0.854
1908.59375,5,1.93E-06,1.69E-05,-9.430572797,1.93
1908.984375,5,1.90E-06,1.69E-05,-9.48094554,1.9
1909.375,5,1.41E-06,1.69E-05,-10.79953898,1.41
1909.765625,5,6.95E-07,1.69E-05,-13.86107723,0.695
1910.15625,5,1.39E-06,1.69E-05,-10.83897242,1.39
1910.546875,5,2.19E-06,1.69E-05,-8.876462998,2.19
1910.9375,5,1.52E-06,1.69E-05,-10.47428781,1.52
1911.328125,5,1.09E-06,1.69E-05,-11.90653092,1.09
1911.71875,5,5.98E-07,1.69E-05,-14.50986067,0.598
1912.109375,5,1.82E-06,1.69E-05,-9.667161778,1.82
1912.5,5,2.10E-06,1.69E-05,-9.060350613,2.1
1912.890625,5,1.27E-06,1.69E-05,-11.25615289,1.27
1913.28125,5,7.96E-07,1.69E-05,-13.26748091,0.796
1913.671875,5,1.07E-06,1.69E-05,-11.99535501,1.07
1914.0625,5,2.05E-06,1.69E-05,-9.155557215,2.05
1914.453125,5,1.85E-06,1.69E-05,-9.605384772,1.85
1914.84375,5,1.17E-06,1.69E-05,-11.59573914,1.17
1915.234375,5,4.62E-07,1.69E-05,-15.63212487,0.462
1915.625,5,1.55E-06,1.69E-05,-10.38591825,1.55
1916.015625,5,2.11E-06,1.69E-05,-9.043231795,2.11
1916.40625,5,1.38E-06,1.69E-05,-10.870595,1.38
1916.796875,5,8.84E-07,1.69E-05,-12.81211994,0.884
1917.1875,5,7.61E-07,1.69E-05,-13.46685278,0.761
1917.578125,5,1.93E-06,1.69E-05,-9.424065854,1.93
1917.96875,5,2.00E-06,1.69E-05,-9.265734242,2
1918.359375,5,1.13E-06,1.69E-05,-11.75596471,1.13
1918.75,5,4.45E-07,1.69E-05,-15.79401303,0.445
1919.140625,5,1.25E-06,1.69E-05,-11.31095531,1.25
1919.53125,5,2.08E-06,1.69E-05,-9.105238165,2.08
1919.921875,5,1.62E-06,1.69E-05,-10.19305354,1.62
1920.3125,5,8.78E-07,1.69E-05,-12.84156754,0.878
1920.703125,5,6.75E-07,1.69E-05,-13.98704551,0.675
1921.09375,5,1.69E-06,1.69E-05,-10.00205632,1.69
1921.484375,5,1.92E-06,1.69E-05,-9.446646514,1.92
1921.875,5,1.20E-06,1.69E-05,-11.48517305,1.2
1922.265625,5,6.05E-07,1.69E-05,-14.46015342,0.605
1922.65625,5,1.02E-06,1.69E-05,-12.19290365,1.02
1923.046875,5,1.94E-06,1.69E-05,-9.400285648,1.94
1923.4375,5,1.78E-06,1.69E-05,-9.763268346,1.78
1923.828125,5,9.33E-07,1.69E-05,-12.57791504,0.933
1924.21875,5,6.15E-07,1.69E-05,-14.39026207,0.615
1924.609375,5,1.40E-06,1.69E-05,-10.8061983,1.4
1925,5,1.94E-06,1.69E-05,-9.397168759,1.94
1925.390625,5,1.38E-06,1.69E-05,-10.87362949,1.38
1925.78125,5,6.20E-07,1.69E-05,-14.35303057,0.62
1926.171875,5,8.65E-07,1.69E-05,-12.90694605,0.865
1926.5625,5,1.70E-06,1.69E-05,-9.977518661,1.7
1926.953125,5,1.74E-06,1.69E-05,-9.863937671,1.74
1927.34375,5,9.90E-07,1.69E-05,-12.32209355,0.99
1927.734375,5,5.04E-07,1.69E-05,-15.25535451,0.504
1928.125,5,1.19E-06,1.69E-05,-11.53313435,1.19
1928.515625,5,1.85E-06,1.69E-05,-9.597149037,1.85
1928.90625,5,1.49E-06,1.69E-05,-10.55264219,1.49
1929.296875,5,6.89E-07,1.69E-05,-13.8991237,0.689
1929.6875,5,8.21E-07,1.69E-05,-13.13575182,0.821
1930.078125,5,1.46E-06,1.69E-05,-10.6417714,1.46
1930.46875,5,1.74E-06,1.69E-05,-9.881331434,1.74
1930.859375,5,1.15E-06,1.69E-05,-11.67029526,1.15
1931.25,5,3.65E-07,1.69E-05,-16.6591105,0.365
1931.640625,5,1.13E-06,1.69E-05,-11.76359114,1.13
1932.03125,5,1.67E-06,1.69E-05,-10.05460033,1.67
1932.421875,5,1.62E-06,1.69E-05,-10.19463086,1.62
1932.8125,5,8.04E-07,1.69E-05,-13.22651993,0.804
1933.203125,5,7.26E-07,1.69E-05,-13.66742079,0.726
1933.59375,5,1.34E-06,1.69E-05,-10.99402136,1.34
1933.984375,5,1.79E-06,1.69E-05,-9.753744494,1.79
1934.375,5,1.34E-06,1.69E-05,-11.01917742,1.34
1934.765625,5,4.04E-07,1.69E-05,-16.21901868,0.404
1935.15625,5,1.00E-06,1.69E-05,-12.26323023,1
1935.546875,5,1.42E-06,1.69E-05,-10.75289265,1.42
1935.9375,5,1.57E-06,1.69E-05,-10.31333613,1.57
1936.328125,5,9.60E-07,1.69E-05,-12.4544111,0.96
1936.71875,5,6.18E-07,1.69E-05,-14.36826767,0.618
1937.109375,5,1.25E-06,1.69E-05,-11.29407384,1.25
1937.5,5,1.57E-06,1.69E-05,-10.32257672,1.57
1937.890625,5,1.31E-06,1.69E-05,-11.1081072,1.31
1938.28125,5,5.26E-07,1.69E-05,-15.07233992,0.526
1938.671875,5,9.05E-07,1.69E-05,-12.71095144,0.905
1939.0625,5,1.35E-06,1.69E-05,-10.959785,1.35
1939.453125,5,1.59E-06,1.69E-05,-10.25252376,1.59
1939.84375,5,1.01E-06,1.69E-05,-12.23246392,1.01
1940.234375,5,5.16E-07,1.69E-05,-15.15126255,0.516
1940.625,5,1.08E-06,1.69E-05,-11.925026,1.08
1941.015625,5,1.36E-06,1.69E-05,-10.92761053,1.36
1941.40625,5,1.42E-06,1.69E-05,-10.76835413,1.42
1941.796875,5,6.55E-07,1.69E-05,-14.11650775,0.655
1942.1875,5,8.69E-07,1.69E-05,-12.88804662,0.869
1942.578125,5,1.23E-06,1.69E-05,-11.39130284,1.23
1942.96875,5,1.48E-06,1.69E-05,-10.57768506,1.48
1943.359375,5,1.08E-06,1.69E-05,-11.95976365,1.08
1943.75,5,2.70E-07,1.69E-05,-17.96384953,0.27
1944.140625,5,1.00E-06,1.69E-05,-12.26709193,1
1944.53125,5,1.28E-06,1.69E-05,-11.1918607,1.28
1944.921875,5,1.43E-06,1.69E-05,-10.72377591,1.43
1945.3125,5,6.85E-07,1.69E-05,-13.92256748,0.685
1945.703125,5,7.35E-07,1.69E-05,-13.61744686,0.735
1946.09375,5,1.15E-06,1.69E-05,-11.67463123,1.15
1946.484375,5,1.34E-06,1.69E-05,-11.01796552,1.34
1946.875,5,1.23E-06,1.69E-05,-11.38893155,1.23
1947.265625,5,3.31E-07,1.69E-05,-17.07855519,0.331
1947.65625,5,1.06E-06,1.69E-05,-12.02548473,1.06
1948.046875,5,1.21E-06,1.69E-05,-11.44871327,1.21
1948.4375,5,1.38E-06,1.69E-05,-10.88834824,1.38
1948.828125,5,7.99E-07,1.69E-05,-13.25315195,0.799
1949.21875,5,5.37E-07,1.69E-05,-14.98252547,0.537
1949.609375,5,1.09E-06,1.69E-05,-11.91733878,1.09
1950,5,1.32E-06,1.69E-05,-11.07759471,1.32
1950.390625,5,1.20E-06,1.69E-05,-11.47573427,1.2
1950.78125,5,3.42E-07,1.69E-05,-16.93260747,0.342
1951.171875,5,9.21E-07,1.69E-05,-12.63476724,0.921
1951.5625,5,1.14E-06,1.69E-05,-11.70353724,1.14
1951.953125,5,1.37E-06,1.69E-05,-10.92507864,1.37
1952.34375,5,9.04E-07,1.69E-05,-12.7151794,0.904
1952.734375,5,3.96E-07,1.69E-05,-16.30269721,0.396
1953.125,5,1.08E-06,1.69E-05,-11.9256185,1.08
1953.515625,5,1.24E-06,1.69E-05,-11.3419472,1.24
1953.90625,5,1.16E-06,1.69E-05,-11.64152268,1.16
1954.296875,5,4.56E-07,1.69E-05,-15.69166031,0.456
1954.6875,5,7.23E-07,1.69E-05,-13.68906596,0.723
1955.078125,5,1.14E-06,1.69E-05,-11.69893292,1.14
1955.46875,5,1.33E-06,1.69E-05,-11.03597072,1.33
1955.859375,5,9.28E-07,1.69E-05,-12.60250053,0.928
1956.25,5,2.67E-07,1.69E-05,-18.01181762,0.267
1956.640625,5,1.02E-06,1.69E-05,-12.19269928,1.02
1957.03125,5,1.21E-06,1.69E-05,-11.43441628,1.21
1957.421875,5,1.29E-06,1.69E-05,-11.18520126,1.29
1957.8125,5,5.63E-07,1.69E-05,-14.77408241,0.563
1958.203125,5,5.96E-07,1.69E-05,-14.5266697,0.596
1958.59375,5,1.14E-06,1.69E-05,-11.7023277,1.14
1958.984375,5,1.29E-06,1.69E-05,-11.1818332,1.29
1959.375,5,9.29E-07,1.69E-05,-12.59822001,0.929
1959.765625,5,2.43E-07,1.69E-05,-18.42053692,0.243
1960.15625,5,9.17E-07,1.69E-05,-12.65376589,0.917
1960.546875,5,1.27E-06,1.69E-05,-11.24365196,1.27
1960.9375,5,1.25E-06,1.69E-05,-11.29300773,1.25
1961.328125,5,5.73E-07,1.69E-05,-14.69692672,0.573
1961.71875,5,5.22E-07,1.69E-05,-15.10136671,0.522
1962.109375,5,1.04E-06,1.69E-05,-12.09032317,1.04
1962.5,5,1.26E-06,1.69E-05,-11.26468568,1.26
1962.890625,5,9.72E-07,1.69E-05,-12.40226606,0.972
1963.28125,5,2.97E-07,1.69E-05,-17.54737813,0.297
1963.671875,5,7.22E-07,1.69E-05,-13.69057689,0.722
1964.0625,5,1.20E-06,1.69E-05,-11.49458526,1.2
1964.453125,5,1.17E-06,1.69E-05,-11.60399988,1.17
1964.84375,5,6.24E-07,1.69E-05,-14.32485787,0.624
1965.234375,5,3.13E-07,1.69E-05,-17.32234431,0.313
1965.625,5,9.35E-07,1.69E-05,-12.57076905,0.935
1966.015625,5,1.32E-06,1.69E-05,-11.07741028,1.32
1966.40625,5,9.81E-07,1.69E-05,-12.36271888,0.981
1966.796875,5,3.17E-07,1.69E-05,-17.26729497,0.317
1967.1875,5,5.65E-07,1.69E-05,-14.75822269,0.565
1967.578125,5,1.08E-06,1.69E-05,-11.93995932,1.08
1967.96875,5,1.17E-06,1.69E-05,-11.60214876,1.17
1968.359375,5,6.35E-07,1.69E-05,-14.24855898,0.635
1968.75,5,2.05E-07,1.69E-05,-19.15434297,0.205
1969.140625,5,8.46E-07,1.69E-05,-13.00305919,0.846
1969.53125,5,1.31E-06,1.69E-05,-11.11819841,1.31
1969.921875,5,9.68E-07,1.69E-05,-12.42034274,0.968
1970.3125,5,4.18E-07,1.69E-05,-16.06475573,0.418
1970.703125,5,4.36E-07,1.69E-05,-15.88178144,0.436
1971.09375,5,1.03E-06,1.69E-05,-12.15691276,1.03
1971.484375,5,1.29E-06,1.69E-05,-11.1886733,1.29
1971.875,5,6.36E-07,1.69E-05,-14.24673026,0.636
1972.265625,5,1.70E-07,1.69E-05,-19.97968458,0.17
1972.65625,5,6.25E-07,1.69E-05,-14.32139219,0.625
1973.046875,5,1.18E-06,1.69E-05,-11.56656997,1.18
1973.4375,5,1.05E-06,1.69E-05,-12.07656393,1.05
1973.828125,5,3.62E-07,1.69E-05,-16.68974112,0.362
1974.21875,5,3.38E-07,1.69E-05,-16.99526849,0.338
1974.609375,5,9.20E-07,1.69E-05,-12.64065268,0.92
1975,5,1.23E-06,1.69E-05,-11.37520356,1.23
1975.390625,5,6.42E-07,1.69E-05,-14.20398559,0.642
1975.78125,5,2.04E-07,1.69E-05,-19.18888,0.204
1976.171875,5,4.81E-07,1.69E-05,-15.45606756,0.481
1976.5625,5,1.24E-06,1.69E-05,-11.35839422,1.24
1976.953125,5,1.09E-06,1.69E-05,-11.90726842,1.09
1977.34375,5,2.73E-07,1.69E-05,-17.92167646,0.273
1977.734375,5,2.86E-07,1.69E-05,-17.71847882,0.286
1978.125,5,7.95E-07,1.69E-05,-13.27266775,0.795
1978.515625,5,1.31E-06,1.69E-05,-11.09723204,1.31
1978.90625,5,7.63E-07,1.69E-05,-13.45376966,0.763
1979.296875,5,1.43E-07,1.69E-05,-20.71492643,0.143
1979.6875,5,4.07E-07,1.69E-05,-16.18640618,0.407
1980.078125,5,1.12E-06,1.69E-05,-11.78256685,1.12
1980.46875,5,1.15E-06,1.69E-05,-11.67477105,1.15
1980.859375,5,3.23E-07,1.69E-05,-17.18912684,0.323
1981.25,5,1.56E-07,1.69E-05,-20.35964482,0.156
1981.640625,5,7.21E-07,1.69E-05,-13.70121095,0.721
1982.03125,5,1.42E-06,1.69E-05,-10.74816112,1.42
1982.421875,5,8.26E-07,1.69E-05,-13.10830846,0.826
1982.8125,5,1.31E-07,1.69E-05,-21.09569721,0.131
1983.203125,5,2.67E-07,1.69E-05,-18.02112254,0.267
1983.59375,5,1.13E-06,1.69E-05,-11.72966995,1.13
1983.984375,5,1.34E-06,1.69E-05,-11.00114125,1.34
1984.375,5,3.74E-07,1.69E-05,-16.5467732,0.374
1984.765625,5,6.36E-08,1.69E-05,-24.24523218,0.0636
1985.15625,5,5.47E-07,1.69E-05,-14.896511,0.547
1985.546875,5,1.35E-06,1.69E-05,-10.97198246,1.35
1985.9375,5,8.89E-07,1.69E-05,-12.78996277,0.889
1986.328125,5,1.27E-07,1.69E-05,-21.23863156,0.127
1986.71875,5,1.51E-07,1.69E-05,-20.48105763,0.151
1987.109375,5,1.00E-06,1.69E-05,-12.27046723,1
1987.5,5,1.35E-06,1.69E-05,-10.98863909,1.35
1987.890625,5,4.41E-07,1.69E-05,-15.83802983,0.441
1988.28125,5,1.76E-07,1.69E-05,-19.82590251,0.176
1988.671875,5,3.53E-07,1.69E-05,-16.8004237,0.353
1989.0625,5,1.36E-06,1.69E-05,-10.9414347,1.36
1989.453125,5,1.07E-06,1.69E-05,-11.97564728,1.07
1989.84375,5,7.98E-08,1.69E-05,-23.25673737,0.0798
1990.234375,5,2.25E-07,1.69E-05,-18.75516033,0.225
1990.625,5,8.63E-07,1.69E-05,-12.91804606,0.863
1991.015625,5,1.38E-06,1.69E-05,-10.87141467,1.38
1991.40625,5,5.25E-07,1.69E-05,-15.07632446,0.525
1991.796875,5,1.45E-07,1.69E-05,-20.65960768,0.145
1992.1875,5,2.73E-07,1.69E-05,-17.91826519,0.273
1992.578125,5,1.29E-06,1.69E-05,-11.1784509,1.29
1992.96875,5,1.10E-06,1.69E-05,-11.84633702,1.1
1993.359375,5,1.47E-07,1.69E-05,-20.61820283,0.147
1993.75,5,1.43E-07,1.69E-05,-20.72693431,0.143
1994.140625,5,6.94E-07,1.69E-05,-13.86370566,0.694
1994.53125,5,1.39E-06,1.69E-05,-10.86429406,1.39
1994.921875,5,6.57E-07,1.69E-05,-14.10009905,0.657
1995.3125,5,1.85E-07,1.69E-05,-19.61452259,0.185
1995.703125,5,1.84E-07,1.69E-05,-19.63974527,0.184
1996.09375,5,1.13E-06,1.69E-05,-11.75915007,1.13
1996.484375,5,1.20E-06,1.69E-05,-11.49431337,1.2
1996.875,5,2.16E-07,1.69E-05,-18.93893026,0.216
1997.265625,5,1.57E-07,1.69E-05,-20.31719089,0.157
1997.65625,5,5.41E-07,1.69E-05,-14.94514392,0.541
1998.046875,5,1.27E-06,1.69E-05,-11.22727844,1.27
1998.4375,5,7.19E-07,1.69E-05,-13.71210911,0.719
1998.828125,5,1.49E-07,1.69E-05,-20.55821721,0.149
1999.21875,5,2.06E-07,1.69E-05,-19.14092224,0.206
1999.609375,5,9.27E-07,1.69E-05,-12.61027641,0.927
2000,5,1.20E-06,1.69E-05,-11.4794972,1.2
2000.390625,5,3.14E-07,1.69E-05,-17.30769686,0.314
2000.78125,5,2.06E-07,1.69E-05,-19.13064455,0.206
2001.171875,5,3.33E-07,1.69E-05,-17.05987833,0.333
2001.5625,5,1.16E-06,1.69E-05,-11.62319687,1.16
2001.953125,5,8.92E-07,1.69E-05,-12.7768367,0.892
2002.34375,5,1.08E-07,1.69E-05,-21.94252287,0.108
2002.734375,5,2.46E-07,1.69E-05,-18.37221968,0.246
2003.125,5,7.39E-07,1.69E-05,-13.59415078,0.739
2003.515625,5,1.16E-06,1.69E-05,-11.61772573,1.16
2003.90625,5,4.00E-07,1.69E-05,-16.25308583,0.4
2004.296875,5,2.26E-07,1.69E-05,-18.73974895,0.226
2004.6875,5,2.69E-07,1.69E-05,-17.98291219,0.269
2005.078125,5,1.13E-06,1.69E-05,-11.7429932,1.13
2005.46875,5,1.01E-06,1.69E-05,-12.25563807,1.01
2005.859375,5,1.54E-07,1.69E-05,-20.39986565,0.154
2006.25,5,3.96E-07,1.69E-05,-16.30439005,0.396
2006.640625,5,5.66E-07,1.69E-05,-14.75176481,0.566
2007.03125,5,1.22E-06,1.69E-05,-11.4194927,1.22
2007.421875,5,6.11E-07,1.69E-05,-14.42059851,0.611
2007.8125,5,1.57E-07,1.69E-05,-20.32897812,0.157
2008.203125,5,2.92E-07,1.69E-05,-17.62280219,0.292
2008.59375,5,9.74E-07,1.69E-05,-12.39369306,0.974
2008.984375,5,1.07E-06,1.69E-05,-11.96533187,1.07
2009.375,5,2.44E-07,1.69E-05,-18.40490293,0.244
2009.765625,5,2.55E-07,1.69E-05,-18.20874847,0.255
2010.15625,5,5.32E-07,1.69E-05,-15.01857127,0.532
2010.546875,5,1.20E-06,1.69E-05,-11.47350404,1.2
2010.9375,5,7.25E-07,1.69E-05,-13.67274011,0.725
2011.328125,5,1.59E-07,1.69E-05,-20.26712794,0.159
2011.71875,5,3.13E-07,1.69E-05,-17.32408418,0.313
2012.109375,5,8.93E-07,1.69E-05,-12.76827389,0.893
2012.5,5,1.21E-06,1.69E-05,-11.43503489,1.21
2012.890625,5,3.32E-07,1.69E-05,-17.06589452,0.332
2013.28125,5,2.65E-07,1.69E-05,-18.04236715,0.265
2013.671875,5,4.35E-07,1.69E-05,-15.8908836,0.435
2014.0625,5,1.21E-06,1.69E-05,-11.456688,1.21
2014.453125,5,8.80E-07,1.69E-05,-12.83365737,0.88
2014.84375,5,1.95E-07,1.69E-05,-19.36862585,0.195
2015.234375,5,3.74E-07,1.69E-05,-16.55491113,0.374
2015.625,5,7.99E-07,1.69E-05,-13.25596066,0.799
2016.015625,5,1.21E-06,1.69E-05,-11.43789308,1.21
2016.40625,5,3.63E-07,1.69E-05,-16.67521621,0.363
2016.796875,5,3.66E-07,1.69E-05,-16.6425044,0.366
2017.1875,5,4.60E-07,1.69E-05,-15.65098851,0.46
2017.578125,5,1.25E-06,1.69E-05,-11.30967311,1.25
2017.96875,5,1.03E-06,1.69E-05,-12.13323327,1.03
2018.359375,5,1.87E-07,1.69E-05,-19.5597961,0.187
2018.75,5,5.18E-07,1.69E-05,-15.13344377,0.518
2019.140625,5,7.16E-07,1.69E-05,-13.72885013,0.716
2019.53125,5,1.28E-06,1.69E-05,-11.21552313,1.28
2019.921875,5,5.37E-07,1.69E-05,-14.97650304,0.537
2020.3125,5,3.57E-07,1.69E-05,-16.75493629,0.357
2020.703125,5,4.15E-07,1.69E-05,-16.09716604,0.415
2021.09375,5,1.07E-06,1.69E-05,-11.99721471,1.07
2021.484375,5,9.73E-07,1.69E-05,-12.39865866,0.973
2021.875,5,2.90E-07,1.69E-05,-17.6541084,0.29
2022.265625,5,5.09E-07,1.69E-05,-15.20961807,0.509
2022.65625,5,6.90E-07,1.69E-05,-13.88995634,0.69
2023.046875,5,1.25E-06,1.69E-05,-11.29255783,1.25
2023.4375,5,5.59E-07,1.69E-05,-14.80376551,0.559
2023.828125,5,4.74E-07,1.69E-05,-15.52414584,0.474
2024.21875,5,4.05E-07,1.69E-05,-16.20723454,0.405
2024.609375,5,1.04E-06,1.69E-05,-12.10430552,1.04
2025,5,1.08E-06,1.69E-05,-11.95114477,1.08
2025.390625,5,2.87E-07,1.69E-05,-17.70610064,0.287
2025.78125,5,5.57E-07,1.69E-05,-14.82223983,0.557
2026.171875,5,6.13E-07,1.69E-05,-14.401937,0.613
2026.5625,5,1.25E-06,1.69E-05,-11.29657054,1.25
