Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
655.46875,5,1.65E-07,2.86E-06,-12.39290254,0.165
655.859375,5,1.37E-07,2.86E-06,-13.20877184,0.137
656.25,5,1.36E-07,2.86E-06,-13.21525237,0.136
656.640625,5,1.66E-07,2.86E-06,-12.36035099,0.166
657.03125,5,1.88E-07,2.86E-06,-11.81063664,0.188
657.421875,5,1.17E-07,2.86E-06,-13.89738629,0.117
657.8125,5,4.06E-08,2.86E-06,-18.48107719,0.0406
658.203125,5,1.13E-07,2.86E-06,-14.0335985,0.113
658.59375,5,1.70E-07,2.86E-06,-12.25196015,0.17
658.984375,5,8.96E-08,2.86E-06,-15.04279929,0.0896
659.375,5,7.54E-08,2.86E-06,-15.78838565,0.0754
659.765625,5,2.85E-08,2.86E-06,-20.02112521,0.0285
660.15625,5,2.24E-08,2.86E-06,-21.06312521,0.0224
660.546875,5,2.09E-08,2.86E-06,-21.37230189,0.0209
660.9375,5,6.58E-08,2.86E-06,-16.38315015,0.0658
661.328125,5,3.80E-08,2.86E-06,-18.76326849,0.038
661.71875,5,1.05E-07,2.86E-06,-14.35456427,0.105
662.109375,5,1.54E-07,2.86E-06,-12.68657253,0.154
662.5,5,1.80E-07,2.86E-06,-12.01544222,0.18
662.890625,5,1.46E-07,2.86E-06,-12.92677918,0.146
663.28125,5,5.00E-08,2.86E-06,-17.57369017,0.05
663.671875,5,1.94E-07,2.86E-06,-11.68224388,0.194
664.0625,5,2.44E-07,2.86E-06,-10.68267497,0.244
664.453125,5,2.34E-07,2.86E-06,-10.87270459,0.234
664.84375,5,1.29E-07,2.86E-06,-13.4499832,0.129
665.234375,5,1.74E-07,2.86E-06,-12.15219417,0.174
665.625,5,2.09E-07,2.86E-06,-11.36452333,0.209
666.015625,5,1.62E-07,2.86E-06,-12.46339282,0.162
666.40625,5,1.26E-07,2.86E-06,-13.55011169,0.126
666.796875,5,9.44E-08,2.86E-06,-14.81371819,0.0944
667.1875,5,8.85E-08,2.86E-06,-15.09401024,0.0885
667.578125,5,9.51E-08,2.86E-06,-14.78210771,0.0951
667.96875,5,1.45E-07,2.86E-06,-12.94973172,0.145
668.359375,5,1.16E-07,2.86E-06,-13.92232763,0.116
668.75,5,5.00E-08,2.86E-06,-17.57506962,0.05
669.140625,5,1.83E-07,2.86E-06,-11.94248505,0.183
669.53125,5,2.20E-07,2.86E-06,-11.13398654,0.22
669.921875,5,2.46E-07,2.86E-06,-10.65082218,0.246
670.3125,5,1.27E-07,2.86E-06,-13.50953278,0.127
670.703125,5,2.34E-07,2.86E-06,-10.86373039,0.234
671.09375,5,3.15E-07,2.86E-06,-9.581440017,0.315
671.484375,5,2.98E-07,2.86E-06,-9.824600069,0.298
671.875,5,1.70E-07,2.86E-06,-12.26454181,0.17
672.265625,5,1.04E-07,2.86E-06,-14.37414349,0.104
672.65625,5,1.62E-07,2.86E-06,-12.48005846,0.162
673.046875,5,1.61E-07,2.86E-06,-12.50336914,0.161
673.4375,5,1.57E-07,2.86E-06,-12.59523851,0.157
673.828125,5,1.02E-07,2.86E-06,-14.49211656,0.102
674.21875,5,6.75E-08,2.86E-06,-16.26869412,0.0675
674.609375,5,1.55E-07,2.86E-06,-12.64694294,0.155
675,5,2.08E-07,2.86E-06,-11.3823735,0.208
675.390625,5,1.03E-07,2.86E-06,-14.42782295,0.103
675.78125,5,1.12E-07,2.86E-06,-14.06929755,0.112
676.171875,5,2.40E-07,2.86E-06,-10.76050031,0.24
676.5625,5,2.62E-07,2.86E-06,-10.37892384,0.262
676.953125,5,2.50E-07,2.86E-06,-10.58532005,0.25
677.34375,5,1.63E-07,2.86E-06,-12.42974466,0.163
677.734375,5,1.84E-07,2.86E-06,-11.91474575,0.184
678.125,5,2.41E-07,2.86E-06,-10.75006336,0.241
678.515625,5,2.63E-07,2.86E-06,-10.35619532,0.263
678.90625,5,1.20E-07,2.86E-06,-13.76268669,0.12
679.296875,5,7.49E-08,2.86E-06,-15.81813482,0.0749
679.6875,5,1.39E-07,2.86E-06,-13.12490371,0.139
680.078125,5,9.24E-08,2.86E-06,-14.90632823,0.0924
680.46875,5,2.03E-08,2.86E-06,-21.48308343,0.0203
680.859375,5,2.09E-08,2.86E-06,-21.35266178,0.0209
681.25,5,4.71E-08,2.86E-06,-17.83030169,0.0471
681.640625,5,1.04E-07,2.86E-06,-14.39699076,0.104
682.03125,5,1.62E-07,2.86E-06,-12.46331516,0.162
682.421875,5,1.73E-07,2.86E-06,-12.19091048,0.173
682.8125,5,1.16E-07,2.86E-06,-13.9115841,0.116
683.203125,5,1.48E-07,2.86E-06,-12.85922715,0.148
683.59375,5,2.58E-07,2.86E-06,-10.44606298,0.258
683.984375,5,2.33E-07,2.86E-06,-10.8977182,0.233
684.375,5,1.46E-07,2.86E-06,-12.91273722,0.146
684.765625,5,7.76E-08,2.86E-06,-15.66582335,0.0776
685.15625,5,1.91E-07,2.86E-06,-11.76343633,0.191
685.546875,5,9.05E-08,2.86E-06,-14.99857698,0.0905
685.9375,5,3.67E-08,2.86E-06,-18.91579519,0.0367
686.328125,5,2.81E-08,2.86E-06,-20.0697589,0.0281
686.71875,5,1.94E-08,2.86E-06,-21.69302335,0.0194
687.109375,5,3.59E-08,2.86E-06,-19.00859382,0.0359
687.5,5,1.45E-07,2.86E-06,-12.94929448,0.145
687.890625,5,1.63E-07,2.86E-06,-12.45453875,0.163
688.28125,5,8.14E-08,2.86E-06,-15.45678249,0.0814
688.671875,5,1.98E-07,2.86E-06,-11.60217698,0.198
689.0625,5,2.49E-07,2.86E-06,-10.6020785,0.249
689.453125,5,2.89E-07,2.86E-06,-9.954234108,0.289
689.84375,5,2.00E-07,2.86E-06,-11.54901526,0.2
690.234375,5,1.87E-07,2.86E-06,-11.84935924,0.187
690.625,5,2.12E-07,2.86E-06,-11.29607351,0.212
691.015625,5,2.28E-07,2.86E-06,-10.99213621,0.228
691.40625,5,1.20E-07,2.86E-06,-13.77978461,0.12
691.796875,5,9.55E-08,2.86E-06,-14.7633856,0.0955
692.1875,5,9.52E-08,2.86E-06,-14.77929992,0.0952
692.578125,5,9.38E-08,2.86E-06,-14.84021169,0.0938
692.96875,5,1.67E-07,2.86E-06,-12.33979179,0.167
693.359375,5,1.94E-07,2.86E-06,-11.6944408,0.194
693.75,5,1.72E-07,2.86E-06,-12.20208567,0.172
694.140625,5,2.76E-07,2.86E-06,-10.15253698,0.276
694.53125,5,3.42E-07,2.86E-06,-9.219521559,0.342
694.921875,5,2.94E-07,2.86E-06,-9.878278914,0.294
695.3125,5,2.47E-07,2.86E-06,-10.63933781,0.247
695.703125,5,3.06E-07,2.86E-06,-9.710526945,0.306
696.09375,5,3.49E-07,2.86E-06,-9.131368627,0.349
696.484375,5,3.23E-07,2.86E-06,-9.467849119,0.323
696.875,5,2.15E-07,2.86E-06,-11.2356191,0.215
697.265625,5,1.31E-07,2.86E-06,-13.39505688,0.131
697.65625,5,1.94E-07,2.86E-06,-11.69062909,0.194
698.046875,5,1.39E-07,2.86E-06,-13.13697557,0.139
698.4375,5,2.04E-07,2.86E-06,-11.47344517,0.204
698.828125,5,1.28E-07,2.86E-06,-13.4990077,0.128
699.21875,5,1.75E-07,2.86E-06,-12.14374529,0.175
699.609375,5,2.94E-07,2.86E-06,-9.876393778,0.294
700,5,3.82E-07,2.86E-06,-8.745777726,0.382
700.390625,5,3.31E-07,2.86E-06,-9.365254437,0.331
700.78125,5,2.32E-07,2.86E-06,-10.9124773,0.232
701.171875,5,3.54E-07,2.86E-06,-9.07304501,0.354
701.5625,5,4.11E-07,2.86E-06,-8.425045575,0.411
701.953125,5,3.72E-07,2.86E-06,-8.859747726,0.372
702.34375,5,2.54E-07,2.86E-06,-10.51938418,0.254
702.734375,5,1.84E-07,2.86E-06,-11.91958151,0.184
703.125,5,3.14E-07,2.86E-06,-9.601020294,0.314
703.515625,5,2.90E-07,2.86E-06,-9.946931633,0.29
703.90625,5,2.12E-07,2.86E-06,-11.29625361,0.212
704.296875,5,1.96E-07,2.86E-06,-11.64402323,0.196
704.6875,5,2.67E-07,2.86E-06,-10.29451407,0.267
705.078125,5,3.04E-07,2.86E-06,-9.729891597,0.304
705.46875,5,3.49E-07,2.86E-06,-9.138494508,0.349
705.859375,5,3.20E-07,2.86E-06,-9.505644236,0.32
706.25,5,3.26E-07,2.86E-06,-9.435756105,0.326
706.640625,5,4.59E-07,2.86E-06,-7.946153265,0.459
707.03125,5,4.97E-07,2.86E-06,-7.603609795,0.497
707.421875,5,3.75E-07,2.86E-06,-8.823989299,0.375
707.8125,5,2.97E-07,2.86E-06,-9.831252574,0.297
708.203125,5,3.80E-07,2.86E-06,-8.763487804,0.38
708.59375,5,3.64E-07,2.86E-06,-8.955933582,0.364
708.984375,5,3.51E-07,2.86E-06,-9.106033321,0.351
709.375,5,2.37E-07,2.86E-06,-10.81880909,0.237
709.765625,5,1.22E-07,2.86E-06,-13.71228216,0.122
710.15625,5,2.35E-07,2.86E-06,-10.85327002,0.235
710.546875,5,2.16E-07,2.86E-06,-11.21861818,0.216
710.9375,5,2.72E-07,2.86E-06,-10.21032837,0.272
711.328125,5,2.13E-07,2.86E-06,-11.28113474,0.213
711.71875,5,2.77E-07,2.86E-06,-10.1343762,0.277
712.109375,5,4.01E-07,2.86E-06,-8.53136218,0.401
712.5,5,4.15E-07,2.86E-06,-8.380258539,0.415
712.890625,5,2.75E-07,2.86E-06,-10.1766898,0.275
713.28125,5,2.15E-07,2.86E-06,-11.23757121,0.215
713.671875,5,3.74E-07,2.86E-06,-8.831786952,0.374
714.0625,5,3.47E-07,2.86E-06,-9.154129739,0.347
714.453125,5,2.95E-07,2.86E-06,-9.862139316,0.295
714.84375,5,1.38E-07,2.86E-06,-13.17254564,0.138
715.234375,5,2.18E-07,2.86E-06,-11.18025898,0.218
715.625,5,2.13E-07,2.86E-06,-11.28121429,0.213
716.015625,5,1.99E-07,2.86E-06,-11.57156065,0.199
716.40625,5,1.36E-07,2.86E-06,-13.23708423,0.136
716.796875,5,8.90E-08,2.86E-06,-15.06734499,0.089
717.1875,5,1.96E-07,2.86E-06,-11.6324423,0.196
717.578125,5,2.30E-07,2.86E-06,-10.9509936,0.23
717.96875,5,2.39E-07,2.86E-06,-10.78320617,0.239
718.359375,5,2.13E-07,2.86E-06,-11.28030677,0.213
718.75,5,1.92E-07,2.86E-06,-11.73118416,0.192
719.140625,5,2.70E-07,2.86E-06,-10.24224292,0.27
719.53125,5,2.78E-07,2.86E-06,-10.13031686,0.278
719.921875,5,1.56E-07,2.86E-06,-12.62445124,0.156
720.3125,5,1.47E-07,2.86E-06,-12.88302177,0.147
720.703125,5,1.96E-07,2.86E-06,-11.63637148,0.196
721.09375,5,9.57E-08,2.86E-06,-14.75624398,0.0957
721.484375,5,7.32E-08,2.86E-06,-15.91664842,0.0732
721.875,5,7.71E-08,2.86E-06,-15.69317175,0.0771
722.265625,5,1.19E-07,2.86E-06,-13.81778498,0.119
722.65625,5,6.97E-08,2.86E-06,-16.12999996,0.0697
723.046875,5,1.79E-07,2.86E-06,-12.0385305,0.179
723.4375,5,1.84E-07,2.86E-06,-11.92659442,0.184
723.828125,5,1.67E-07,2.86E-06,-12.32935773,0.167
724.21875,5,1.09E-07,2.86E-06,-14.19757895,0.109
724.609375,5,2.03E-07,2.86E-06,-11.4978726,0.203
725,5,2.57E-07,2.86E-06,-10.46088146,0.257
725.390625,5,1.75E-07,2.86E-06,-12.13894923,0.175
725.78125,5,1.67E-07,2.86E-06,-12.33492776,0.167
726.171875,5,9.52E-08,2.86E-06,-14.77835573,0.0952
726.5625,5,1.40E-07,2.86E-06,-13.10000751,0.14
726.953125,5,1.68E-07,2.86E-06,-12.2977386,0.168
727.34375,5,1.17E-07,2.86E-06,-13.89155273,0.117
727.734375,5,1.77E-08,2.86E-06,-22.09619355,0.0177
728.125,5,2.78E-08,2.86E-06,-20.11752965,0.0278
728.515625,5,8.67E-08,2.86E-06,-15.1857376,0.0867
728.90625,5,5.44E-08,2.86E-06,-17.20492513,0.0544
729.296875,5,7.92E-08,2.86E-06,-15.57550822,0.0792
729.6875,5,7.49E-08,2.86E-06,-15.81902423,0.0749
730.078125,5,1.20E-07,2.86E-06,-13.78384734,0.12
730.46875,5,1.09E-07,2.86E-06,-14.20925888,0.109
730.859375,5,1.60E-07,2.86E-06,-12.52434195,0.16
731.25,5,5.04E-08,2.86E-06,-17.54085889,0.0504
731.640625,5,1.24E-07,2.86E-06,-13.62362293,0.124
732.03125,5,1.49E-07,2.86E-06,-12.82667658,0.149
732.421875,5,7.64E-08,2.86E-06,-15.73087343,0.0764
732.8125,5,1.03E-07,2.86E-06,-14.44889901,0.103
733.203125,5,8.63E-08,2.86E-06,-15.20320213,0.0863
733.59375,5,7.08E-08,2.86E-06,-16.06393201,0.0708
733.984375,5,6.14E-08,2.86E-06,-16.6791115,0.0614
734.375,5,7.87E-08,2.86E-06,-15.60140895,0.0787
734.765625,5,6.52E-08,2.86E-06,-16.41946685,0.0652
735.15625,5,6.33E-08,2.86E-06,-16.54965548,0.0633
735.546875,5,7.80E-09,2.86E-06,-25.64087006,0.0078
735.9375,5,3.45E-08,2.86E-06,-19.18513958,0.0345
736.328125,5,6.31E-08,2.86E-06,-16.56113871,0.0631
736.71875,5,5.41E-08,2.86E-06,-17.22831177,0.0541
737.109375,5,3.27E-08,2.86E-06,-19.41843914,0.0327
737.5,5,8.06E-08,2.86E-06,-15.49995592,0.0806
737.890625,5,8.07E-08,2.86E-06,-15.49229795,0.0807
738.28125,5,1.04E-07,2.86E-06,-14.40777872,0.104
738.671875,5,8.44E-08,2.86E-06,-15.29966576,0.0844
739.0625,5,1.29E-07,2.86E-06,-13.45178149,0.129
739.453125,5,7.79E-08,2.86E-06,-15.65016104,0.0779
739.84375,5,5.55E-08,2.86E-06,-17.12399402,0.0555
740.234375,5,6.23E-08,2.86E-06,-16.62121413,0.0623
740.625,5,9.48E-08,2.86E-06,-14.79767747,0.0948
741.015625,5,3.35E-08,2.86E-06,-19.31334709,0.0335
741.40625,5,5.00E-08,2.86E-06,-17.57213577,0.05
741.796875,5,1.10E-07,2.86E-06,-14.16050944,0.11
742.1875,5,4.80E-08,2.86E-06,-17.75568908,0.048
742.578125,5,1.10E-07,2.86E-06,-14.16060444,0.11
742.96875,5,1.29E-07,2.86E-06,-13.46764878,0.129
743.359375,5,1.60E-07,2.86E-06,-12.51915841,0.16
743.75,5,1.11E-07,2.86E-06,-14.11494799,0.111
744.140625,5,1.57E-07,2.86E-06,-12.61614212,0.157
744.53125,5,1.37E-07,2.86E-06,-13.21205702,0.137
744.921875,5,1.43E-07,2.86E-06,-13.02494486,0.143
745.3125,5,1.22E-07,2.86E-06,-13.69567502,0.122
745.703125,5,1.09E-07,2.86E-06,-14.19839337,0.109
746.09375,5,1.12E-07,2.86E-06,-14.07955307,0.112
746.484375,5,1.02E-07,2.86E-06,-14.45917661,0.102
746.875,5,9.89E-08,2.86E-06,-14.60980827,0.0989
747.265625,5,1.14E-07,2.86E-06,-13.99522902,0.114
747.65625,5,1.24E-07,2.86E-06,-13.6133833,0.124
748.046875,5,1.71E-07,2.86E-06,-12.2340929,0.171
748.4375,5,1.44E-07,2.86E-06,-12.96514416,0.144
748.828125,5,1.51E-07,2.86E-06,-12.78356828,0.151
749.21875,5,1.29E-07,2.86E-06,-13.44207284,0.129
749.609375,5,2.04E-07,2.86E-06,-11.45867932,0.204
750,5,1.80E-07,2.86E-06,-12.01700033,0.18
750.390625,5,1.51E-07,2.86E-06,-12.77674491,0.151
750.78125,5,1.52E-07,2.86E-06,-12.7464275,0.152
751.171875,5,1.39E-07,2.86E-06,-13.13089173,0.139
751.5625,5,1.62E-07,2.86E-06,-12.47268893,0.162
751.953125,5,1.22E-07,2.86E-06,-13.69033689,0.122
752.34375,5,1.19E-07,2.86E-06,-13.79292967,0.119
752.734375,5,6.77E-08,2.86E-06,-16.25606952,0.0677
753.125,5,1.44E-07,2.86E-06,-12.98443487,0.144
753.515625,5,1.71E-07,2.86E-06,-12.2315613,0.171
753.90625,5,1.52E-07,2.86E-06,-12.74615886,0.152
754.296875,5,1.51E-07,2.86E-06,-12.76184799,0.151
754.6875,5,1.67E-07,2.86E-06,-12.34803665,0.167
755.078125,5,1.79E-07,2.86E-06,-12.03005974,0.179
755.46875,5,2.16E-07,2.86E-06,-11.22684041,0.216
755.859375,5,1.99E-07,2.86E-06,-11.56618664,0.199
756.25,5,1.14E-07,2.86E-06,-13.98249896,0.114
756.640625,5,1.68E-07,2.86E-06,-12.30896764,0.168
757.03125,5,1.63E-07,2.86E-06,-12.449985,0.163
757.421875,5,1.41E-07,2.86E-06,-13.08126264,0.141
757.8125,5,1.48E-07,2.86E-06,-12.86101383,0.148
758.203125,5,1.12E-07,2.86E-06,-14.05374133,0.112
758.59375,5,1.74E-07,2.86E-06,-12.16165608,0.174
758.984375,5,1.82E-07,2.86E-06,-11.9611166,0.182
759.375,5,1.42E-07,2.86E-06,-13.03060125,0.142
759.765625,5,1.25E-07,2.86E-06,-13.58029363,0.125
760.15625,5,2.08E-07,2.86E-06,-11.37850474,0.208
760.546875,5,2.47E-07,2.86E-06,-10.6324519,0.247
760.9375,5,2.52E-07,2.86E-06,-10.55576002,0.252
761.328125,5,1.82E-07,2.86E-06,-11.95594135,0.182
761.71875,5,1.62E-07,2.86E-06,-12.46152688,0.162
762.109375,5,2.01E-07,2.86E-06,-11.53237178,0.201
762.5,5,1.98E-07,2.86E-06,-11.60540852,0.198
762.890625,5,1.49E-07,2.86E-06,-12.82288482,0.149
763.28125,5,1.15E-07,2.86E-06,-13.95951521,0.115
763.671875,5,1.19E-07,2.86E-06,-13.8250514,0.119
764.0625,5,1.72E-07,2.86E-06,-12.21817874,0.172
764.453125,5,1.65E-07,2.86E-06,-12.38746821,0.165
764.84375,5,1.16E-07,2.86E-06,-13.93565641,0.116
765.234375,5,1.35E-07,2.86E-06,-13.26403987,0.135
765.625,5,2.20E-07,2.86E-06,-11.14417782,0.22
766.015625,5,1.88E-07,2.86E-06,-11.82990387,0.188
766.40625,5,1.88E-07,2.86E-06,-11.83267258,0.188
766.796875,5,9.41E-08,2.86E-06,-14.82726937,0.0941
767.1875,5,1.52E-07,2.86E-06,-12.74765947,0.152
767.578125,5,1.52E-07,2.86E-06,-12.74145744,0.152
767.96875,5,1.34E-07,2.86E-06,-13.28231493,0.134
768.359375,5,1.05E-07,2.86E-06,-14.34068011,0.105
768.75,5,5.86E-08,2.86E-06,-16.8823125,0.0586
769.140625,5,1.03E-07,2.86E-06,-14.44427842,0.103
769.53125,5,1.32E-07,2.86E-06,-13.36670792,0.132
769.921875,5,1.34E-07,2.86E-06,-13.30490665,0.134
770.3125,5,1.05E-07,2.86E-06,-14.35979058,0.105
770.703125,5,9.21E-08,2.86E-06,-14.92288034,0.0921
771.09375,5,1.45E-07,2.86E-06,-12.95416953,0.145
771.484375,5,1.64E-07,2.86E-06,-12.41930455,0.164
771.875,5,1.40E-07,2.86E-06,-13.10360858,0.14
772.265625,5,1.56E-07,2.86E-06,-12.63786036,0.156
772.65625,5,1.12E-07,2.86E-06,-14.08361074,0.112
773.046875,5,1.50E-07,2.86E-06,-12.79473228,0.15
773.4375,5,2.14E-07,2.86E-06,-11.25061855,0.214
773.828125,5,1.75E-07,2.86E-06,-12.1264581,0.175
774.21875,5,7.36E-08,2.86E-06,-15.89207906,0.0736
774.609375,5,1.55E-07,2.86E-06,-12.65489427,0.155
775,5,2.16E-07,2.86E-06,-11.22395502,0.216
775.390625,5,2.02E-07,2.86E-06,-11.52026328,0.202
775.78125,5,1.37E-07,2.86E-06,-13.18486465,0.137
776.171875,5,1.28E-07,2.86E-06,-13.49569519,0.128
776.5625,5,2.18E-07,2.86E-06,-11.18267482,0.218
776.953125,5,2.43E-07,2.86E-06,-10.70991445,0.243
777.34375,5,2.03E-07,2.86E-06,-11.47986474,0.203
777.734375,5,1.82E-07,2.86E-06,-11.95242399,0.182
778.125,5,2.17E-07,2.86E-06,-11.20784782,0.217
778.515625,5,2.41E-07,2.86E-06,-10.73521556,0.241
778.90625,5,2.29E-07,2.86E-06,-10.95987927,0.229
779.296875,5,1.80E-07,2.86E-06,-12.00833512,0.18
779.6875,5,1.89E-07,2.86E-06,-11.80890668,0.189
780.078125,5,2.07E-07,2.86E-06,-11.39688175,0.207
780.46875,5,2.21E-07,2.86E-06,-11.12814864,0.221
780.859375,5,1.70E-07,2.86E-06,-12.26121534,0.17
781.25,5,9.82E-08,2.86E-06,-14.64125249,0.0982
781.640625,5,1.76E-07,2.86E-06,-12.09770707,0.176
782.03125,5,2.12E-07,2.86E-06,-11.29695157,0.212
782.421875,5,2.00E-07,2.86E-06,-11.54903262,0.2
782.8125,5,1.96E-07,2.86E-06,-11.64653613,0.196
783.203125,5,1.48E-07,2.86E-06,-12.85093706,0.148
783.59375,5,2.52E-07,2.86E-06,-10.55225113,0.252
783.984375,5,2.64E-07,2.86E-06,-10.35452756,0.264
784.375,5,2.28E-07,2.86E-06,-10.98388902,0.228
784.765625,5,1.40E-07,2.86E-06,-13.10442474,0.14
785.15625,5,1.95E-07,2.86E-06,-11.65984125,0.195
785.546875,5,2.17E-07,2.86E-06,-11.1895929,0.217
785.9375,5,2.12E-07,2.86E-06,-11.30309481,0.212
786.328125,5,2.04E-07,2.86E-06,-11.45854122,0.204
786.71875,5,1.28E-07,2.86E-06,-13.50048301,0.128
787.109375,5,2.02E-07,2.86E-06,-11.51860426,0.202
787.5,5,2.19E-07,2.86E-06,-11.16234961,0.219
787.890625,5,2.05E-07,2.86E-06,-11.44618316,0.205
788.28125,5,1.57E-07,2.86E-06,-12.59517227,0.157
788.671875,5,1.88E-07,2.86E-06,-11.81885355,0.188
789.0625,5,2.51E-07,2.86E-06,-10.57196455,0.251
789.453125,5,2.75E-07,2.86E-06,-10.16934805,0.275
789.84375,5,2.07E-07,2.86E-06,-11.408428,0.207
790.234375,5,1.52E-07,2.86E-06,-12.73980201,0.152
790.625,5,2.74E-07,2.86E-06,-10.18692033,0.274
791.015625,5,2.88E-07,2.86E-06,-9.962220221,0.288
791.40625,5,2.22E-07,2.86E-06,-11.10935838,0.222
791.796875,5,1.97E-07,2.86E-06,-11.62412665,0.197
792.1875,5,1.80E-07,2.86E-06,-12.01283694,0.18
792.578125,5,2.83E-07,2.86E-06,-10.04554738,0.283
792.96875,5,2.37E-07,2.86E-06,-10.82311096,0.237
793.359375,5,2.14E-07,2.86E-06,-11.26292929,0.214
793.75,5,7.12E-08,2.86E-06,-16.0398395,0.0712
794.140625,5,2.60E-07,2.86E-06,-10.41118665,0.26
794.53125,5,2.81E-07,2.86E-06,-10.07642249,0.281
794.921875,5,2.98E-07,2.86E-06,-9.823623047,0.298
795.3125,5,1.71E-07,2.86E-06,-12.22737735,0.171
795.703125,5,2.33E-07,2.86E-06,-10.89553226,0.233
796.09375,5,2.93E-07,2.86E-06,-9.895473292,0.293
796.484375,5,2.86E-07,2.86E-06,-9.995639504,0.286
796.875,5,1.79E-07,2.86E-06,-12.03682628,0.179
797.265625,5,1.80E-07,2.86E-06,-12.01959844,0.18
797.65625,5,2.07E-07,2.86E-06,-11.41392982,0.207
798.046875,5,2.43E-07,2.86E-06,-10.71405963,0.243
798.4375,5,2.15E-07,2.86E-06,-11.23606112,0.215
798.828125,5,1.47E-07,2.86E-06,-12.9047683,0.147
799.21875,5,2.05E-07,2.86E-06,-11.44521721,0.205
799.609375,5,2.26E-07,2.86E-06,-11.01953694,0.226
800,5,2.52E-07,2.86E-06,-10.54247088,0.252
800.390625,5,2.32E-07,2.86E-06,-10.91396891,0.232
800.78125,5,1.11E-07,2.86E-06,-14.12078378,0.111
801.171875,5,1.85E-07,2.86E-06,-11.89263093,0.185
801.5625,5,2.61E-07,2.86E-06,-10.40219171,0.261
801.953125,5,2.51E-07,2.86E-06,-10.56321849,0.251
802.34375,5,2.26E-07,2.86E-06,-11.02102928,0.226
802.734375,5,2.06E-07,2.86E-06,-11.42631651,0.206
803.125,5,2.12E-07,2.86E-06,-11.30386563,0.212
803.515625,5,2.87E-07,2.86E-06,-9.987958205,0.287
803.90625,5,2.44E-07,2.86E-06,-10.68319211,0.244
804.296875,5,1.77E-07,2.86E-06,-12.09140052,0.177
804.6875,5,1.66E-07,2.86E-06,-12.35660025,0.166
805.078125,5,2.51E-07,2.86E-06,-10.5651811,0.251
805.46875,5,2.67E-07,2.86E-06,-10.30573497,0.267
805.859375,5,2.22E-07,2.86E-06,-11.10781579,0.222
806.25,5,7.61E-08,2.86E-06,-15.74849225,0.0761
806.640625,5,2.74E-07,2.86E-06,-10.17995379,0.274
807.03125,5,3.28E-07,2.86E-06,-9.399286344,0.328
807.421875,5,2.77E-07,2.86E-06,-10.14358287,0.277
807.8125,5,2.20E-07,2.86E-06,-11.13497245,0.22
808.203125,5,2.35E-07,2.86E-06,-10.85010523,0.235
808.59375,5,2.97E-07,2.86E-06,-9.830193738,0.297
808.984375,5,2.89E-07,2.86E-06,-9.957267402,0.289
809.375,5,2.92E-07,2.86E-06,-9.915883433,0.292
809.765625,5,1.92E-07,2.86E-06,-11.74023572,0.192
810.15625,5,2.38E-07,2.86E-06,-10.79637282,0.238
810.546875,5,2.67E-07,2.86E-06,-10.29287307,0.267
810.9375,5,2.66E-07,2.86E-06,-10.31557874,0.266
811.328125,5,2.24E-07,2.86E-06,-11.05349761,0.224
811.71875,5,2.03E-07,2.86E-06,-11.48746998,0.203
812.109375,5,2.70E-07,2.86E-06,-10.25326824,0.27
812.5,5,2.71E-07,2.86E-06,-10.23866547,0.271
812.890625,5,2.33E-07,2.86E-06,-10.88727447,0.233
813.28125,5,1.66E-07,2.86E-06,-12.36788841,0.166
813.671875,5,2.27E-07,2.86E-06,-10.99397423,0.227
814.0625,5,2.24E-07,2.86E-06,-11.05430087,0.224
814.453125,5,2.63E-07,2.86E-06,-10.36108695,0.263
814.84375,5,1.54E-07,2.86E-06,-12.69202483,0.154
815.234375,5,1.83E-07,2.86E-06,-11.9318035,0.183
815.625,5,2.49E-07,2.86E-06,-10.59738707,0.249
816.015625,5,2.15E-07,2.86E-06,-11.24694224,0.215
816.40625,5,1.87E-07,2.86E-06,-11.84802511,0.187
816.796875,5,1.62E-07,2.86E-06,-12.46054738,0.162
817.1875,5,2.01E-07,2.86E-06,-11.52143144,0.201
817.578125,5,1.84E-07,2.86E-06,-11.91718185,0.184
817.96875,5,2.18E-07,2.86E-06,-11.18540522,0.218
818.359375,5,1.61E-07,2.86E-06,-12.49046259,0.161
818.75,5,1.15E-07,2.86E-06,-13.9404207,0.115
819.140625,5,1.90E-07,2.86E-06,-11.78531365,0.19
819.53125,5,2.08E-07,2.86E-06,-11.37815851,0.208
819.921875,5,2.30E-07,2.86E-06,-10.94202799,0.23
820.3125,5,1.54E-07,2.86E-06,-12.68865335,0.154
820.703125,5,9.49E-08,2.86E-06,-14.79176115,0.0949
821.09375,5,1.91E-07,2.86E-06,-11.75160347,0.191
821.484375,5,2.09E-07,2.86E-06,-11.37184369,0.209
821.875,5,1.83E-07,2.86E-06,-11.9493971,0.183
822.265625,5,1.45E-07,2.86E-06,-12.94957598,0.145
822.65625,5,1.88E-07,2.86E-06,-11.82135423,0.188
823.046875,5,2.10E-07,2.86E-06,-11.33863092,0.21
823.4375,5,2.44E-07,2.86E-06,-10.68971401,0.244
823.828125,5,1.53E-07,2.86E-06,-12.72935032,0.153
824.21875,5,1.50E-07,2.86E-06,-12.8079827,0.15
824.609375,5,1.75E-07,2.86E-06,-12.14127574,0.175
825,5,2.08E-07,2.86E-06,-11.3773035,0.208
825.390625,5,1.75E-07,2.86E-06,-12.1306203,0.175
