Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
1084.375,5,2.21E-07,3.40E-06,-11.86271485,0.221
1084.765625,5,9.43E-08,3.40E-06,-15.56768821,0.0943
1085.15625,5,3.57E-07,3.40E-06,-9.793827161,0.357
1085.546875,5,2.17E-07,3.40E-06,-11.94749084,0.217
1085.9375,5,1.01E-07,3.40E-06,-15.26239187,0.101
1086.328125,5,1.83E-07,3.40E-06,-12.68298683,0.183
1086.71875,5,9.51E-08,3.40E-06,-15.53194611,0.0951
1087.109375,5,2.48E-07,3.40E-06,-11.37014628,0.248
1087.5,5,2.50E-07,3.40E-06,-11.33644889,0.25
1087.890625,5,2.28E-07,3.40E-06,-11.72715321,0.228
1088.28125,5,2.58E-07,3.40E-06,-11.19224561,0.258
1088.671875,5,2.23E-07,3.40E-06,-11.8412626,0.223
1089.0625,5,3.28E-07,3.40E-06,-10.15863079,0.328
1089.453125,5,2.31E-07,3.40E-06,-11.67669387,0.231
1089.84375,5,6.21E-08,3.40E-06,-17.38307948,0.0621
1090.234375,5,2.65E-07,3.40E-06,-11.08926829,0.265
1090.625,5,2.89E-07,3.40E-06,-10.70437736,0.289
1091.015625,5,2.45E-07,3.40E-06,-11.4282436,0.245
1091.40625,5,1.64E-07,3.40E-06,-13.15595332,0.164
1091.796875,5,2.02E-07,3.40E-06,-12.25233864,0.202
1092.1875,5,1.60E-07,3.40E-06,-13.26264535,0.16
1092.578125,5,1.79E-07,3.40E-06,-12.77763734,0.179
1092.96875,5,2.51E-07,3.40E-06,-11.31492132,0.251
1093.359375,5,1.93E-07,3.40E-06,-12.45150239,0.193
1093.75,5,1.84E-07,3.40E-06,-12.66297525,0.184
1094.140625,5,2.37E-07,3.40E-06,-11.57560371,0.237
1094.53125,5,3.09E-07,3.40E-06,-10.42217836,0.309
1094.921875,5,2.74E-07,3.40E-06,-10.93861833,0.274
1095.3125,5,2.23E-07,3.40E-06,-11.83148348,0.223
1095.703125,5,2.18E-07,3.40E-06,-11.9352913,0.218
1096.09375,5,3.36E-07,3.40E-06,-10.05060802,0.336
1096.484375,5,3.20E-07,3.40E-06,-10.25925097,0.32
1096.875,5,2.02E-07,3.40E-06,-12.26881337,0.202
1097.265625,5,6.67E-08,3.40E-06,-17.0731825,0.0667
1097.65625,5,1.17E-07,3.40E-06,-14.63249257,0.117
1098.046875,5,1.63E-07,3.40E-06,-13.20201086,0.163
1098.4375,5,6.55E-08,3.40E-06,-17.1519903,0.0655
1098.828125,5,1.90E-07,3.40E-06,-12.53024168,0.19
1099.21875,5,1.97E-07,3.40E-06,-12.36147169,0.197
1099.609375,5,1.50E-07,3.40E-06,-13.54983663,0.15
1100,5,3.44E-07,3.40E-06,-9.949848659,0.344
1100.390625,5,3.54E-07,3.40E-06,-9.82785415,0.354
1100.78125,5,2.28E-07,3.40E-06,-11.73581977,0.228
1101.171875,5,2.44E-07,3.40E-06,-11.44025909,0.244
1101.5625,5,3.96E-07,3.40E-06,-9.334741325,0.396
1101.953125,5,4.04E-07,3.40E-06,-9.246749655,0.404
1102.34375,5,2.55E-07,3.40E-06,-11.25412802,0.255
1102.734375,5,1.03E-07,3.40E-06,-15.18175603,0.103
1103.125,5,3.21E-07,3.40E-06,-10.24312259,0.321
1103.515625,5,2.59E-07,3.40E-06,-11.18808917,0.259
1103.90625,5,2.26E-07,3.40E-06,-11.7702875,0.226
1104.296875,5,1.75E-07,3.40E-06,-12.87641758,0.175
1104.6875,5,1.24E-07,3.40E-06,-14.39323433,0.124
1105.078125,5,1.03E-07,3.40E-06,-15.16766894,0.103
1105.46875,5,2.63E-07,3.40E-06,-11.11854052,0.263
1105.859375,5,1.77E-07,3.40E-06,-12.82817214,0.177
1106.25,5,2.33E-07,3.40E-06,-11.63420492,0.233
1106.640625,5,6.54E-08,3.40E-06,-17.16162222,0.0654
1107.03125,5,1.48E-07,3.40E-06,-13.60991603,0.148
1107.421875,5,1.72E-07,3.40E-06,-12.95464181,0.172
1107.8125,5,9.98E-08,3.40E-06,-15.32408389,0.0998
1108.203125,5,1.43E-07,3.40E-06,-13.76048742,0.143
1108.59375,5,1.83E-07,3.40E-06,-12.69527435,0.183
1108.984375,5,2.19E-07,3.40E-06,-11.90347614,0.219
1109.375,5,1.72E-07,3.40E-06,-12.9509308,0.172
1109.765625,5,1.34E-07,3.40E-06,-14.05617525,0.134
1110.15625,5,2.09E-07,3.40E-06,-12.11015649,0.209
1110.546875,5,3.48E-07,3.40E-06,-9.896808338,0.348
1110.9375,5,2.29E-07,3.40E-06,-11.7121542,0.229
1111.328125,5,1.02E-07,3.40E-06,-15.21016978,0.102
1111.71875,5,1.12E-07,3.40E-06,-14.82657757,0.112
1112.109375,5,2.88E-07,3.40E-06,-10.71853511,0.288
1112.5,5,2.36E-07,3.40E-06,-11.58148463,0.236
1112.890625,5,1.48E-07,3.40E-06,-13.61788322,0.148
1113.28125,5,1.69E-07,3.40E-06,-13.04340408,0.169
1113.671875,5,1.83E-07,3.40E-06,-12.68162237,0.183
1114.0625,5,2.62E-07,3.40E-06,-11.13131215,0.262
1114.453125,5,2.91E-07,3.40E-06,-10.6691903,0.291
1114.84375,5,2.99E-07,3.40E-06,-10.55572779,0.299
1115.234375,5,2.74E-07,3.40E-06,-10.93835039,0.274
1115.625,5,3.54E-07,3.40E-06,-9.824567624,0.354
1116.015625,5,3.84E-07,3.40E-06,-9.475811856,0.384
1116.40625,5,2.48E-07,3.40E-06,-11.36778114,0.248
1116.796875,5,8.13E-08,3.40E-06,-16.21531023,0.0813
1117.1875,5,2.23E-07,3.40E-06,-11.82773831,0.223
1117.578125,5,2.28E-07,3.40E-06,-11.74466592,0.228
1117.96875,5,2.47E-07,3.40E-06,-11.38173148,0.247
1118.359375,5,2.07E-07,3.40E-06,-12.16004412,0.207
1118.75,5,1.93E-07,3.40E-06,-12.46679922,0.193
1119.140625,5,2.23E-07,3.40E-06,-11.84134263,0.223
1119.53125,5,2.26E-07,3.40E-06,-11.76945615,0.226
1119.921875,5,1.28E-07,3.40E-06,-14.24007771,0.128
1120.3125,5,1.58E-07,3.40E-06,-13.3369542,0.158
1120.703125,5,7.12E-08,3.40E-06,-16.79299191,0.0712
1121.09375,5,1.10E-07,3.40E-06,-14.89142864,0.11
1121.484375,5,6.29E-08,3.40E-06,-17.3272658,0.0629
1121.875,5,3.88E-08,3.40E-06,-19.42121767,0.0388
1122.265625,5,7.06E-08,3.40E-06,-16.82563995,0.0706
1122.65625,5,1.08E-07,3.40E-06,-14.96246958,0.108
1123.046875,5,1.05E-07,3.40E-06,-15.11036005,0.105
1123.4375,5,1.55E-07,3.40E-06,-13.42222236,0.155
1123.828125,5,1.14E-07,3.40E-06,-14.74873604,0.114
1124.21875,5,1.91E-07,3.40E-06,-12.50305961,0.191
1124.609375,5,1.58E-07,3.40E-06,-13.33496885,0.158
1125,5,2.06E-07,3.40E-06,-12.1659083,0.206
1125.390625,5,1.51E-07,3.40E-06,-13.51266708,0.151
1125.78125,5,1.95E-08,3.40E-06,-22.41320271,0.0195
1126.171875,5,1.97E-07,3.40E-06,-12.36767615,0.197
1126.5625,5,2.78E-07,3.40E-06,-10.87764185,0.278
1126.953125,5,2.74E-07,3.40E-06,-10.93412575,0.274
1127.34375,5,1.11E-07,3.40E-06,-14.88040791,0.111
1127.734375,5,7.95E-08,3.40E-06,-16.30866959,0.0795
1128.125,5,2.21E-07,3.40E-06,-11.86777638,0.221
1128.515625,5,2.33E-07,3.40E-06,-11.64512545,0.233
1128.90625,5,1.84E-07,3.40E-06,-12.66131295,0.184
1129.296875,5,1.10E-07,3.40E-06,-14.8999504,0.11
1129.6875,5,1.55E-07,3.40E-06,-13.40516409,0.155
1130.078125,5,1.60E-07,3.40E-06,-13.27595689,0.16
1130.46875,5,4.63E-08,3.40E-06,-18.65591308,0.0463
1130.859375,5,1.45E-07,3.40E-06,-13.69948908,0.145
1131.25,5,2.45E-07,3.40E-06,-11.42018144,0.245
1131.640625,5,2.12E-07,3.40E-06,-12.05962638,0.212
1132.03125,5,3.17E-07,3.40E-06,-10.30193524,0.317
1132.421875,5,3.48E-07,3.40E-06,-9.902883408,0.348
1132.8125,5,2.79E-07,3.40E-06,-10.85155843,0.279
1133.203125,5,3.37E-07,3.40E-06,-10.034076,0.337
1133.59375,5,5.43E-07,3.40E-06,-7.964687895,0.543
1133.984375,5,5.60E-07,3.40E-06,-7.829046173,0.56
1134.375,5,3.56E-07,3.40E-06,-9.798790158,0.356
1134.765625,5,1.62E-07,3.40E-06,-13.21827738,0.162
1135.15625,5,4.86E-07,3.40E-06,-8.451755557,0.486
1135.546875,5,5.63E-07,3.40E-06,-7.809203845,0.563
1135.9375,5,3.29E-07,3.40E-06,-10.13741347,0.329
1136.328125,5,3.93E-07,3.40E-06,-9.371482553,0.393
1136.71875,5,4.13E-07,3.40E-06,-9.150885899,0.413
1137.109375,5,3.88E-07,3.40E-06,-9.429653055,0.388
1137.5,5,1.49E-07,3.40E-06,-13.5916386,0.149
1137.890625,5,6.51E-08,3.40E-06,-17.17658032,0.0651
1138.28125,5,1.02E-07,3.40E-06,-15.21438172,0.102
1138.671875,5,9.22E-08,3.40E-06,-15.66706594,0.0922
1139.0625,5,4.39E-08,3.40E-06,-18.89474854,0.0439
1139.453125,5,2.14E-07,3.40E-06,-12.00979105,0.214
1139.84375,5,1.65E-07,3.40E-06,-13.12755188,0.165
1140.234375,5,1.07E-07,3.40E-06,-15.01753521,0.107
1140.625,5,2.68E-07,3.40E-06,-11.03183399,0.268
1141.015625,5,3.21E-07,3.40E-06,-10.25506594,0.321
1141.40625,5,1.53E-07,3.40E-06,-13.48042222,0.153
1141.796875,5,1.75E-07,3.40E-06,-12.87616987,0.175
1142.1875,5,1.56E-07,3.40E-06,-13.37905223,0.156
1142.578125,5,9.92E-08,3.40E-06,-15.35082094,0.0992
1142.96875,5,2.21E-07,3.40E-06,-11.87333534,0.221
1143.359375,5,1.24E-07,3.40E-06,-14.39046728,0.124
1143.75,5,1.74E-07,3.40E-06,-12.91544106,0.174
1144.140625,5,2.15E-07,3.40E-06,-11.99833819,0.215
1144.53125,5,2.94E-07,3.40E-06,-10.63780263,0.294
1144.921875,5,1.66E-07,3.40E-06,-13.10829345,0.166
1145.3125,5,1.74E-07,3.40E-06,-12.90926923,0.174
1145.703125,5,1.35E-07,3.40E-06,-14.00314671,0.135
1146.09375,5,8.52E-08,3.40E-06,-16.00968679,0.0852
1146.484375,5,6.28E-08,3.40E-06,-17.33429588,0.0628
1146.875,5,1.71E-07,3.40E-06,-12.99471125,0.171
1147.265625,5,6.05E-08,3.40E-06,-17.49695619,0.0605
1147.65625,5,3.82E-08,3.40E-06,-19.49640263,0.0382
1148.046875,5,1.49E-07,3.40E-06,-13.58179281,0.149
1148.4375,5,1.26E-07,3.40E-06,-14.31440079,0.126
1148.828125,5,1.40E-07,3.40E-06,-13.84535174,0.14
1149.21875,5,1.41E-07,3.40E-06,-13.80941061,0.141
1149.609375,5,1.89E-07,3.40E-06,-12.55595408,0.189
1150,5,4.83E-07,3.40E-06,-8.477319855,0.483
1150.390625,5,3.39E-07,3.40E-06,-10.01458482,0.339
1150.78125,5,1.72E-07,3.40E-06,-12.96844471,0.172
1151.171875,5,4.11E-07,3.40E-06,-9.175208762,0.411
1151.5625,5,5.75E-07,3.40E-06,-7.71775877,0.575
1151.953125,5,5.67E-07,3.40E-06,-7.7768711,0.567
1152.34375,5,3.63E-07,3.40E-06,-9.718785596,0.363
1152.734375,5,2.69E-07,3.40E-06,-11.01464848,0.269
1153.125,5,4.48E-07,3.40E-06,-8.799875889,0.448
1153.515625,5,4.77E-07,3.40E-06,-8.52861308,0.477
1153.90625,5,3.47E-07,3.40E-06,-9.914618211,0.347
1154.296875,5,3.43E-07,3.40E-06,-9.956289268,0.343
1154.6875,5,2.10E-07,3.40E-06,-12.09698895,0.21
1155.078125,5,2.41E-07,3.40E-06,-11.50094856,0.241
1155.46875,5,1.74E-07,3.40E-06,-12.91127143,0.174
1155.859375,5,7.99E-08,3.40E-06,-16.29089686,0.0799
1156.25,5,2.84E-08,3.40E-06,-20.7743191,0.0284
1156.640625,5,1.04E-07,3.40E-06,-15.15961989,0.104
1157.03125,5,2.24E-07,3.40E-06,-11.82112208,0.224
1157.421875,5,3.15E-07,3.40E-06,-10.33792127,0.315
1157.8125,5,1.97E-07,3.40E-06,-12.36138149,0.197
1158.203125,5,2.96E-07,3.40E-06,-10.6028009,0.296
1158.59375,5,4.17E-07,3.40E-06,-9.112296686,0.417
1158.984375,5,3.59E-07,3.40E-06,-9.764259643,0.359
1159.375,5,1.47E-07,3.40E-06,-13.64627739,0.147
1159.765625,5,9.51E-08,3.40E-06,-15.53319864,0.0951
1160.15625,5,1.13E-07,3.40E-06,-14.76599776,0.113
1160.546875,5,8.02E-08,3.40E-06,-16.27414653,0.0802
1160.9375,5,6.46E-08,3.40E-06,-17.20977972,0.0646
1161.328125,5,9.97E-08,3.40E-06,-15.32667991,0.0997
1161.71875,5,7.12E-08,3.40E-06,-16.79161143,0.0712
1162.109375,5,3.95E-08,3.40E-06,-19.34928552,0.0395
1162.5,5,1.11E-07,3.40E-06,-14.85423342,0.111
1162.890625,5,1.86E-07,3.40E-06,-12.6161191,0.186
1163.28125,5,1.87E-07,3.40E-06,-12.5964962,0.187
1163.671875,5,3.29E-07,3.40E-06,-10.13685582,0.329
1164.0625,5,4.38E-07,3.40E-06,-8.896326428,0.438
1164.453125,5,3.92E-07,3.40E-06,-9.377772563,0.392
1164.84375,5,2.62E-07,3.40E-06,-11.13635202,0.262
1165.234375,5,2.60E-07,3.40E-06,-11.16627523,0.26
1165.625,5,3.83E-07,3.40E-06,-9.484626304,0.383
1166.015625,5,3.67E-07,3.40E-06,-9.667471811,0.367
1166.40625,5,2.99E-07,3.40E-06,-10.56469842,0.299
1166.796875,5,2.08E-07,3.40E-06,-12.12488268,0.208
1167.1875,5,1.16E-07,3.40E-06,-14.66019089,0.116
1167.578125,5,3.07E-07,3.40E-06,-10.44417505,0.307
1167.96875,5,2.39E-07,3.40E-06,-11.52281669,0.239
1168.359375,5,1.27E-07,3.40E-06,-14.27827739,0.127
1168.75,5,1.44E-07,3.40E-06,-13.72385676,0.144
1169.140625,5,1.68E-07,3.40E-06,-13.07006458,0.168
1169.53125,5,1.92E-07,3.40E-06,-12.47761689,0.192
1169.921875,5,1.77E-07,3.40E-06,-12.83439898,0.177
1170.3125,5,1.68E-07,3.40E-06,-13.07074064,0.168
1170.703125,5,1.63E-07,3.40E-06,-13.18161752,0.163
1171.09375,5,2.52E-07,3.40E-06,-11.2994828,0.252
1171.484375,5,2.99E-07,3.40E-06,-10.55968694,0.299
1171.875,5,1.85E-07,3.40E-06,-12.63778845,0.185
1172.265625,5,4.82E-08,3.40E-06,-18.48195784,0.0482
1172.65625,5,3.29E-07,3.40E-06,-10.14805939,0.329
1173.046875,5,3.27E-07,3.40E-06,-10.16415497,0.327
1173.4375,5,1.31E-07,3.40E-06,-14.14406249,0.131
1173.828125,5,1.08E-07,3.40E-06,-14.97445567,0.108
1174.21875,5,5.65E-08,3.40E-06,-17.79764197,0.0565
1174.609375,5,1.51E-07,3.40E-06,-13.53270862,0.151
1175,5,2.86E-08,3.40E-06,-20.74823097,0.0286
1175.390625,5,5.51E-08,3.40E-06,-17.90440202,0.0551
1175.78125,5,1.37E-07,3.40E-06,-13.95843539,0.137
1176.171875,5,9.61E-08,3.40E-06,-15.4860335,0.0961
1176.5625,5,9.04E-08,3.40E-06,-15.75096659,0.0904
1176.953125,5,2.01E-07,3.40E-06,-12.28603405,0.201
1177.34375,5,9.70E-08,3.40E-06,-15.44823473,0.097
1177.734375,5,5.17E-08,3.40E-06,-18.17686321,0.0517
1178.125,5,3.38E-07,3.40E-06,-10.02588301,0.338
1178.515625,5,3.66E-07,3.40E-06,-9.683366185,0.366
1178.90625,5,2.57E-07,3.40E-06,-11.21324816,0.257
1179.296875,5,1.13E-07,3.40E-06,-14.7885653,0.113
1179.6875,5,9.13E-08,3.40E-06,-15.71006475,0.0913
1180.078125,5,2.51E-07,3.40E-06,-11.31414679,0.251
1180.46875,5,1.58E-07,3.40E-06,-13.32070162,0.158
1180.859375,5,1.80E-07,3.40E-06,-12.76280972,0.18
1181.25,5,2.25E-07,3.40E-06,-11.79539865,0.225
1181.640625,5,3.30E-07,3.40E-06,-10.13042104,0.33
1182.03125,5,3.72E-07,3.40E-06,-9.612202295,0.372
1182.421875,5,4.42E-07,3.40E-06,-8.862871207,0.442
1182.8125,5,3.20E-07,3.40E-06,-10.25959674,0.32
1183.203125,5,3.53E-07,3.40E-06,-9.836575859,0.353
1183.59375,5,3.61E-07,3.40E-06,-9.734594056,0.361
1183.984375,5,2.73E-07,3.40E-06,-10.94709477,0.273
1184.375,5,2.59E-07,3.40E-06,-11.18589663,0.259
1184.765625,5,1.39E-07,3.40E-06,-13.86905021,0.139
1185.15625,5,1.30E-07,3.40E-06,-14.16382542,0.13
1185.546875,5,1.53E-07,3.40E-06,-13.47779832,0.153
1185.9375,5,2.73E-08,3.40E-06,-20.95162783,0.0273
1186.328125,5,7.65E-08,3.40E-06,-16.47810442,0.0765
1186.71875,5,1.12E-07,3.40E-06,-14.84024137,0.112
1187.109375,5,2.87E-07,3.40E-06,-10.73129535,0.287
1187.5,5,3.02E-07,3.40E-06,-10.5197458,0.302
1187.890625,5,2.82E-07,3.40E-06,-10.8062376,0.282
1188.28125,5,2.16E-07,3.40E-06,-11.97671056,0.216
1188.671875,5,2.18E-07,3.40E-06,-11.93408679,0.218
1189.0625,5,2.06E-07,3.40E-06,-12.16760387,0.206
1189.453125,5,1.98E-07,3.40E-06,-12.3433035,0.198
1189.84375,5,2.15E-07,3.40E-06,-11.98811654,0.215
1190.234375,5,1.64E-07,3.40E-06,-13.17409014,0.164
1190.625,5,1.80E-07,3.40E-06,-12.76337203,0.18
1191.015625,5,1.88E-07,3.40E-06,-12.5750106,0.188
1191.40625,5,8.68E-08,3.40E-06,-15.93162828,0.0868
1191.796875,5,8.94E-08,3.40E-06,-15.80230938,0.0894
1192.1875,5,1.45E-07,3.40E-06,-13.71591835,0.145
1192.578125,5,7.61E-08,3.40E-06,-16.49984987,0.0761
1192.96875,5,1.48E-07,3.40E-06,-13.61027386,0.148
1193.359375,5,2.18E-07,3.40E-06,-11.93189998,0.218
1193.75,5,2.15E-07,3.40E-06,-11.98290483,0.215
1194.140625,5,2.24E-07,3.40E-06,-11.81771389,0.224
1194.53125,5,2.65E-07,3.40E-06,-11.08948661,0.265
1194.921875,5,2.62E-07,3.40E-06,-11.13558878,0.262
1195.3125,5,2.19E-07,3.40E-06,-11.9070316,0.219
1195.703125,5,1.36E-07,3.40E-06,-13.96409903,0.136
1196.09375,5,3.69E-07,3.40E-06,-9.647153256,0.369
1196.484375,5,4.43E-07,3.40E-06,-8.850564666,0.443
1196.875,5,2.47E-07,3.40E-06,-11.38705134,0.247
1197.265625,5,1.04E-07,3.40E-06,-15.15368599,0.104
1197.65625,5,3.58E-07,3.40E-06,-9.776930716,0.358
1198.046875,5,2.89E-07,3.40E-06,-10.70207351,0.289
1198.4375,5,1.90E-07,3.40E-06,-12.53848848,0.19
1198.828125,5,1.09E-07,3.40E-06,-14.93565406,0.109
1199.21875,5,1.88E-07,3.40E-06,-12.57292424,0.188
1199.609375,5,1.25E-07,3.40E-06,-14.34697127,0.125
1200,5,1.34E-07,3.40E-06,-14.04724937,0.134
1200.390625,5,2.28E-07,3.40E-06,-11.73123884,0.228
1200.78125,5,1.40E-07,3.40E-06,-13.84670813,0.14
1201.171875,5,2.37E-07,3.40E-06,-11.56200579,0.237
1201.5625,5,3.94E-07,3.40E-06,-9.36009371,0.394
1201.953125,5,4.02E-07,3.40E-06,-9.274140798,0.402
1202.34375,5,2.08E-07,3.40E-06,-12.1350245,0.208
1202.734375,5,1.93E-07,3.40E-06,-12.46119899,0.193
1203.125,5,3.02E-07,3.40E-06,-10.51174829,0.302
1203.515625,5,2.31E-07,3.40E-06,-11.68190993,0.231
1203.90625,5,1.23E-07,3.40E-06,-14.4002793,0.123
1204.296875,5,7.80E-08,3.40E-06,-16.39110795,0.078
1204.6875,5,1.02E-07,3.40E-06,-15.21929445,0.102
1205.078125,5,2.17E-07,3.40E-06,-11.94656489,0.217
1205.46875,5,1.38E-07,3.40E-06,-13.9018533,0.138
1205.859375,5,1.44E-07,3.40E-06,-13.72920735,0.144
1206.25,5,2.49E-07,3.40E-06,-11.35130296,0.249
1206.640625,5,2.32E-07,3.40E-06,-11.66426381,0.232
1207.03125,5,2.46E-07,3.40E-06,-11.39676617,0.246
1207.421875,5,2.22E-07,3.40E-06,-11.8573634,0.222
1207.8125,5,1.21E-07,3.40E-06,-14.50410425,0.121
1208.203125,5,1.29E-07,3.40E-06,-14.20157583,0.129
1208.59375,5,2.83E-07,3.40E-06,-10.79758935,0.283
1208.984375,5,2.51E-07,3.40E-06,-11.31240461,0.251
1209.375,5,9.83E-08,3.40E-06,-15.39027954,0.0983
1209.765625,5,9.22E-08,3.40E-06,-15.66914162,0.0922
1210.15625,5,9.98E-08,3.40E-06,-15.32464493,0.0998
1210.546875,5,2.41E-07,3.40E-06,-11.50146653,0.241
1210.9375,5,2.58E-07,3.40E-06,-11.20275188,0.258
1211.328125,5,1.58E-07,3.40E-06,-13.33737837,0.158
1211.71875,5,3.87E-07,3.40E-06,-9.436854776,0.387
1212.109375,5,5.26E-07,3.40E-06,-8.103652152,0.526
1212.5,5,3.76E-07,3.40E-06,-9.55782114,0.376
1212.890625,5,3.11E-07,3.40E-06,-10.38074407,0.311
1213.28125,5,2.15E-07,3.40E-06,-11.99498829,0.215
1213.671875,5,6.23E-08,3.40E-06,-17.37204654,0.0623
1214.0625,5,7.18E-08,3.40E-06,-16.75598545,0.0718
1214.453125,5,1.03E-07,3.40E-06,-15.20301081,0.103
1214.84375,5,2.07E-07,3.40E-06,-12.1609516,0.207
1215.234375,5,6.63E-08,3.40E-06,-17.09803033,0.0663
1215.625,5,2.22E-07,3.40E-06,-11.84408189,0.222
1216.015625,5,4.25E-07,3.40E-06,-9.02661218,0.425
1216.40625,5,3.91E-07,3.40E-06,-9.391238134,0.391
1216.796875,5,1.68E-07,3.40E-06,-13.05116715,0.168
1217.1875,5,5.11E-07,3.40E-06,-8.233879851,0.511
1217.578125,5,5.93E-07,3.40E-06,-7.581940281,0.593
1217.96875,5,3.84E-07,3.40E-06,-9.468462793,0.384
1218.359375,5,1.66E-07,3.40E-06,-13.1228066,0.166
1218.75,5,2.65E-07,3.40E-06,-11.07854634,0.265
1219.140625,5,2.27E-07,3.40E-06,-11.74872603,0.227
1219.53125,5,2.60E-07,3.40E-06,-11.16291982,0.26
1219.921875,5,2.54E-07,3.40E-06,-11.26800651,0.254
1220.3125,5,1.24E-07,3.40E-06,-14.39213503,0.124
1220.703125,5,3.40E-07,3.40E-06,-9.997486929,0.34
1221.09375,5,2.66E-07,3.40E-06,-11.06375129,0.266
1221.484375,5,2.88E-07,3.40E-06,-10.71957819,0.288
1221.875,5,2.88E-07,3.40E-06,-10.72635525,0.288
1222.265625,5,8.10E-08,3.40E-06,-16.22867328,0.081
1222.65625,5,4.53E-07,3.40E-06,-8.757885489,0.453
1223.046875,5,4.94E-07,3.40E-06,-8.381873599,0.494
1223.4375,5,2.97E-07,3.40E-06,-10.58141896,0.297
1223.828125,5,7.22E-08,3.40E-06,-16.72784933,0.0722
1224.21875,5,1.70E-07,3.40E-06,-12.99940263,0.17
1224.609375,5,1.73E-07,3.40E-06,-12.92990962,0.173
1225,5,3.38E-07,3.40E-06,-10.03195232,0.338
1225.390625,5,2.56E-07,3.40E-06,-11.23265417,0.256
1225.78125,5,9.29E-08,3.40E-06,-15.63522718,0.0929
1226.171875,5,4.46E-07,3.40E-06,-8.824490479,0.446
1226.5625,5,4.12E-07,3.40E-06,-9.161285636,0.412
1226.953125,5,3.09E-07,3.40E-06,-10.42182222,0.309
1227.34375,5,2.76E-07,3.40E-06,-10.90125854,0.276
1227.734375,5,1.88E-07,3.40E-06,-12.57604838,0.188
1228.125,5,3.78E-07,3.40E-06,-9.534517026,0.378
1228.515625,5,4.99E-07,3.40E-06,-8.334641073,0.499
1228.90625,5,3.53E-07,3.40E-06,-9.831415928,0.353
1229.296875,5,2.14E-07,3.40E-06,-12.00557884,0.214
1229.6875,5,1.08E-07,3.40E-06,-14.9632225,0.108
1230.078125,5,2.46E-07,3.40E-06,-11.39912424,0.246
1230.46875,5,5.06E-07,3.40E-06,-8.273669391,0.506
1230.859375,5,4.33E-07,3.40E-06,-8.950709663,0.433
1231.25,5,3.26E-07,3.40E-06,-10.18778515,0.326
1231.640625,5,6.86E-07,3.40E-06,-6.952469246,0.686
1232.03125,5,6.35E-07,3.40E-06,-7.286011103,0.635
1232.421875,5,2.95E-07,3.40E-06,-10.61956594,0.295
1232.8125,5,1.20E-07,3.40E-06,-14.53260338,0.12
1233.203125,5,2.23E-07,3.40E-06,-11.82338015,0.223
1233.59375,5,1.02E-07,3.40E-06,-15.22720384,0.102
1233.984375,5,2.14E-07,3.40E-06,-12.01058447,0.214
1234.375,5,1.19E-07,3.40E-06,-14.57072471,0.119
1234.765625,5,1.24E-07,3.40E-06,-14.39794377,0.124
1235.15625,5,3.57E-07,3.40E-06,-9.78392058,0.357
1235.546875,5,2.32E-07,3.40E-06,-11.65188603,0.232
1235.9375,5,3.76E-07,3.40E-06,-9.565078114,0.376
1236.328125,5,3.55E-07,3.40E-06,-9.807217808,0.355
1236.71875,5,2.48E-07,3.40E-06,-11.371092,0.248
1237.109375,5,5.86E-07,3.40E-06,-7.632325233,0.586
1237.5,5,5.28E-07,3.40E-06,-8.084502785,0.528
1237.890625,5,2.51E-07,3.40E-06,-11.31622,0.251
1238.28125,5,8.92E-08,3.40E-06,-15.8094038,0.0892
1238.671875,5,2.73E-07,3.40E-06,-10.94739503,0.273
1239.0625,5,4.65E-08,3.40E-06,-18.64036425,0.0465
1239.453125,5,3.37E-07,3.40E-06,-10.03591866,0.337
1239.84375,5,2.71E-07,3.40E-06,-10.98323929,0.271
1240.234375,5,4.19E-07,3.40E-06,-9.094996216,0.419
1240.625,5,6.01E-07,3.40E-06,-7.525742406,0.601
1241.015625,5,4.65E-07,3.40E-06,-8.644018616,0.465
1241.40625,5,2.55E-07,3.40E-06,-11.24761649,0.255
1241.796875,5,2.73E-07,3.40E-06,-10.94769848,0.273
1242.1875,5,2.48E-07,3.40E-06,-11.36770238,0.248
1242.578125,5,4.83E-07,3.40E-06,-8.472325589,0.483
1242.96875,5,5.65E-07,3.40E-06,-7.791192723,0.565
1243.359375,5,4.38E-07,3.40E-06,-8.901850067,0.438
1243.75,5,3.57E-07,3.40E-06,-9.793277826,0.357
1244.140625,5,3.37E-07,3.40E-06,-10.04053582,0.337
1244.53125,5,1.14E-07,3.40E-06,-14.7286312,0.114
1244.921875,5,3.50E-07,3.40E-06,-9.879688651,0.35
1245.3125,5,2.68E-07,3.40E-06,-11.0324739,0.268
1245.703125,5,6.24E-07,3.40E-06,-7.359597572,0.624
1246.09375,5,1.02E-06,3.40E-06,-5.247014925,1.02
1246.484375,5,9.68E-07,3.40E-06,-5.45542368,0.968
1246.875,5,5.23E-07,3.40E-06,-8.13024563,0.523
1247.265625,5,2.52E-07,3.40E-06,-11.2946098,0.252
1247.65625,5,5.22E-07,3.40E-06,-8.138076653,0.522
1248.046875,5,2.18E-07,3.40E-06,-11.92545161,0.218
1248.4375,5,2.22E-07,3.40E-06,-11.86025197,0.222
1248.828125,5,1.83E-07,3.40E-06,-12.69512704,0.183
1249.21875,5,2.56E-07,3.40E-06,-11.23276106,0.256
