Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
4789.84375,5,3.54E-06,9.42E-05,-14.25139171,3.54
4790.234375,5,2.39E-06,9.42E-05,-15.96102611,2.39
4790.625,5,3.96E-06,9.42E-05,-13.75910903,3.96
4791.015625,5,4.62E-06,9.42E-05,-13.09849932,4.62
4791.40625,5,4.25E-06,9.42E-05,-13.45371042,4.25
4791.796875,5,2.85E-06,9.42E-05,-15.19683572,2.85
4792.1875,5,2.94E-06,9.42E-05,-15.05382992,2.94
4792.578125,5,4.30E-06,9.42E-05,-13.40595779,4.3
4792.96875,5,4.59E-06,9.42E-05,-13.12457312,4.59
4793.359375,5,3.70E-06,9.42E-05,-14.05395754,3.7
4793.75,5,2.04E-06,9.42E-05,-16.6339242,2.04
4794.140625,5,3.62E-06,9.42E-05,-14.15742619,3.62
4794.53125,5,4.59E-06,9.42E-05,-13.12256668,4.59
4794.921875,5,4.18E-06,9.42E-05,-13.53120722,4.18
4795.3125,5,3.03E-06,9.42E-05,-14.92332019,3.03
4795.703125,5,2.88E-06,9.42E-05,-15.14218764,2.88
4796.09375,5,4.16E-06,9.42E-05,-13.5505791,4.16
4796.484375,5,4.54E-06,9.42E-05,-13.17178277,4.54
4796.875,5,3.91E-06,9.42E-05,-13.82355691,3.91
4797.265625,5,2.50E-06,9.42E-05,-15.7567647,2.5
4797.65625,5,3.51E-06,9.42E-05,-14.28680317,3.51
4798.046875,5,4.50E-06,9.42E-05,-13.21017741,4.5
4798.4375,5,4.59E-06,9.42E-05,-13.1182191,4.59
4798.828125,5,3.45E-06,9.42E-05,-14.36295131,3.45
4799.21875,5,2.56E-06,9.42E-05,-15.6561521,2.56
4799.609375,5,4.21E-06,9.42E-05,-13.49956182,4.21
4800,5,4.76E-06,9.42E-05,-12.96299453,4.76
4800.390625,5,4.22E-06,9.42E-05,-13.48556539,4.22
4800.78125,5,2.81E-06,9.42E-05,-15.25479838,2.81
4801.171875,5,3.40E-06,9.42E-05,-14.43146528,3.4
4801.5625,5,4.60E-06,9.42E-05,-13.11214905,4.6
4801.953125,5,4.54E-06,9.42E-05,-13.17038099,4.54
4802.34375,5,3.77E-06,9.42E-05,-13.97723146,3.77
4802.734375,5,2.53E-06,9.42E-05,-15.70345422,2.53
4803.125,5,3.95E-06,9.42E-05,-13.77933225,3.95
4803.515625,5,4.78E-06,9.42E-05,-12.94557504,4.78
4803.90625,5,4.33E-06,9.42E-05,-13.37332581,4.33
4804.296875,5,3.09E-06,9.42E-05,-14.83596992,3.09
4804.6875,5,3.13E-06,9.42E-05,-14.7899372,3.13
4805.078125,5,4.49E-06,9.42E-05,-13.22001248,4.49
4805.46875,5,4.63E-06,9.42E-05,-13.08275601,4.63
4805.859375,5,3.74E-06,9.42E-05,-14.01206474,3.74
4806.25,5,2.42E-06,9.42E-05,-15.8958978,2.42
4806.640625,5,3.82E-06,9.42E-05,-13.9141969,3.82
4807.03125,5,4.41E-06,9.42E-05,-13.29548109,4.41
4807.421875,5,4.24E-06,9.42E-05,-13.46706966,4.24
4807.8125,5,3.25E-06,9.42E-05,-14.61812367,3.25
4808.203125,5,2.88E-06,9.42E-05,-15.15096248,2.88
4808.59375,5,4.05E-06,9.42E-05,-13.66689182,4.05
4808.984375,5,4.40E-06,9.42E-05,-13.3011337,4.4
4809.375,5,3.85E-06,9.42E-05,-13.8902141,3.85
4809.765625,5,2.44E-06,9.42E-05,-15.86059533,2.44
4810.15625,5,3.39E-06,9.42E-05,-14.4442026,3.39
4810.546875,5,4.47E-06,9.42E-05,-13.24038353,4.47
4810.9375,5,4.15E-06,9.42E-05,-13.557467,4.15
4811.328125,5,3.26E-06,9.42E-05,-14.61372242,3.26
4811.71875,5,2.66E-06,9.42E-05,-15.49071806,2.66
4812.109375,5,4.07E-06,9.42E-05,-13.64585948,4.07
4812.5,5,4.39E-06,9.42E-05,-13.31706696,4.39
4812.890625,5,3.98E-06,9.42E-05,-13.74475219,3.98
4813.28125,5,2.81E-06,9.42E-05,-15.26074842,2.81
4813.671875,5,3.38E-06,9.42E-05,-14.45449502,3.38
4814.0625,5,4.34E-06,9.42E-05,-13.36273373,4.34
4814.453125,5,4.52E-06,9.42E-05,-13.19003948,4.52
4814.84375,5,3.55E-06,9.42E-05,-14.2324184,3.55
4815.234375,5,2.51E-06,9.42E-05,-15.73809509,2.51
4815.625,5,4.03E-06,9.42E-05,-13.68470711,4.03
4816.015625,5,4.63E-06,9.42E-05,-13.08010628,4.63
4816.40625,5,4.13E-06,9.42E-05,-13.58280284,4.13
4816.796875,5,3.04E-06,9.42E-05,-14.91837691,3.04
4817.1875,5,3.27E-06,9.42E-05,-14.59130906,3.27
4817.578125,5,4.57E-06,9.42E-05,-13.14001964,4.57
4817.96875,5,4.41E-06,9.42E-05,-13.29323471,4.41
4818.359375,5,3.93E-06,9.42E-05,-13.79238958,3.93
4818.75,5,2.37E-06,9.42E-05,-15.99290279,2.37
4819.140625,5,3.91E-06,9.42E-05,-13.82233948,3.91
4819.53125,5,4.57E-06,9.42E-05,-13.1439279,4.57
4819.921875,5,4.37E-06,9.42E-05,-13.339806,4.37
4820.3125,5,3.27E-06,9.42E-05,-14.59684476,3.27
4820.703125,5,2.99E-06,9.42E-05,-14.97889485,2.99
4821.09375,5,4.34E-06,9.42E-05,-13.36327078,4.34
4821.484375,5,4.52E-06,9.42E-05,-13.18660612,4.52
4821.875,5,3.81E-06,9.42E-05,-13.92891631,3.81
4822.265625,5,2.61E-06,9.42E-05,-15.57785115,2.61
4822.65625,5,3.61E-06,9.42E-05,-14.16945338,3.61
4823.046875,5,4.48E-06,9.42E-05,-13.2306701,4.48
4823.4375,5,4.10E-06,9.42E-05,-13.61182314,4.1
4823.828125,5,3.35E-06,9.42E-05,-14.4958182,3.35
4824.21875,5,2.65E-06,9.42E-05,-15.51579254,2.65
4824.609375,5,4.07E-06,9.42E-05,-13.64265638,4.07
4825,5,4.35E-06,9.42E-05,-13.35879346,4.35
4825.390625,5,3.82E-06,9.42E-05,-13.91537562,3.82
4825.78125,5,2.60E-06,9.42E-05,-15.59216551,2.6
4826.171875,5,3.30E-06,9.42E-05,-14.5560685,3.3
4826.5625,5,4.34E-06,9.42E-05,-13.36157387,4.34
4826.953125,5,4.07E-06,9.42E-05,-13.64770323,4.07
4827.34375,5,3.25E-06,9.42E-05,-14.62562328,3.25
4827.734375,5,2.50E-06,9.42E-05,-15.75375822,2.5
4828.125,5,3.89E-06,9.42E-05,-13.8407808,3.89
4828.515625,5,4.36E-06,9.42E-05,-13.34513218,4.36
4828.90625,5,3.83E-06,9.42E-05,-13.90475375,3.83
4829.296875,5,2.91E-06,9.42E-05,-15.101215,2.91
4829.6875,5,3.09E-06,9.42E-05,-14.84475165,3.09
4830.078125,5,4.39E-06,9.42E-05,-13.31215956,4.39
4830.46875,5,4.32E-06,9.42E-05,-13.38661766,4.32
4830.859375,5,3.56E-06,9.42E-05,-14.23057276,3.56
4831.25,5,2.24E-06,9.42E-05,-16.24129504,2.24
4831.640625,5,3.81E-06,9.42E-05,-13.92584366,3.81
4832.03125,5,4.64E-06,9.42E-05,-13.07312555,4.64
4832.421875,5,4.01E-06,9.42E-05,-13.70718665,4.01
4832.8125,5,3.05E-06,9.42E-05,-14.89332776,3.05
4833.203125,5,2.97E-06,9.42E-05,-15.01367134,2.97
4833.59375,5,4.36E-06,9.42E-05,-13.34100385,4.36
4833.984375,5,4.57E-06,9.42E-05,-13.14133182,4.57
4834.375,5,3.75E-06,9.42E-05,-14.00302076,3.75
4834.765625,5,2.49E-06,9.42E-05,-15.77588268,2.49
4835.15625,5,3.63E-06,9.42E-05,-14.14319706,3.63
4835.546875,5,4.72E-06,9.42E-05,-12.9971463,4.72
4835.9375,5,4.34E-06,9.42E-05,-13.36249074,4.34
4836.328125,5,3.20E-06,9.42E-05,-14.68693598,3.2
4836.71875,5,2.69E-06,9.42E-05,-15.44995182,2.69
4837.109375,5,4.31E-06,9.42E-05,-13.40055755,4.31
4837.5,5,4.59E-06,9.42E-05,-13.126303,4.59
4837.890625,5,3.86E-06,9.42E-05,-13.87389684,3.86
4838.28125,5,2.68E-06,9.42E-05,-15.46333913,2.68
4838.671875,5,3.29E-06,9.42E-05,-14.56996801,3.29
4839.0625,5,4.54E-06,9.42E-05,-13.17255035,4.54
4839.453125,5,4.35E-06,9.42E-05,-13.35203476,4.35
4839.84375,5,3.40E-06,9.42E-05,-14.42940654,3.4
4840.234375,5,2.32E-06,9.42E-05,-16.08673003,2.32
4840.625,5,3.77E-06,9.42E-05,-13.97299988,3.77
4841.015625,5,4.71E-06,9.42E-05,-13.00897146,4.71
4841.40625,5,3.82E-06,9.42E-05,-13.92127514,3.82
4841.796875,5,2.76E-06,9.42E-05,-15.3314245,2.76
4842.1875,5,2.93E-06,9.42E-05,-15.0703138,2.93
4842.578125,5,4.32E-06,9.42E-05,-13.38674536,4.32
4842.96875,5,4.40E-06,9.42E-05,-13.30791629,4.4
4843.359375,5,3.39E-06,9.42E-05,-14.43727211,3.39
4843.75,5,2.08E-06,9.42E-05,-16.56324277,2.08
4844.140625,5,3.54E-06,9.42E-05,-14.25371888,3.54
4844.53125,5,4.42E-06,9.42E-05,-13.2845937,4.42
4844.921875,5,4.20E-06,9.42E-05,-13.50744331,4.2
4845.3125,5,2.86E-06,9.42E-05,-15.1801512,2.86
4845.703125,5,2.62E-06,9.42E-05,-15.55735356,2.62
4846.09375,5,4.16E-06,9.42E-05,-13.55400967,4.16
4846.484375,5,4.64E-06,9.42E-05,-13.07674278,4.64
4846.875,5,3.61E-06,9.42E-05,-14.1695738,3.61
4847.265625,5,2.31E-06,9.42E-05,-16.0988447,2.31
4847.65625,5,3.23E-06,9.42E-05,-14.64882399,3.23
4848.046875,5,4.61E-06,9.42E-05,-13.10776191,4.61
4848.4375,5,4.21E-06,9.42E-05,-13.50142192,4.21
4848.828125,5,3.17E-06,9.42E-05,-14.72459169,3.17
4849.21875,5,2.50E-06,9.42E-05,-15.75398194,2.5
4849.609375,5,3.82E-06,9.42E-05,-13.91542219,3.82
4850,5,4.73E-06,9.42E-05,-12.99382621,4.73
4850.390625,5,3.91E-06,9.42E-05,-13.8178785,3.91
4850.78125,5,2.55E-06,9.42E-05,-15.67716337,2.55
4851.171875,5,3.13E-06,9.42E-05,-14.77944705,3.13
4851.5625,5,4.24E-06,9.42E-05,-13.46818428,4.24
4851.953125,5,4.68E-06,9.42E-05,-13.04169342,4.68
4852.34375,5,3.26E-06,9.42E-05,-14.6112675,3.26
4852.734375,5,2.32E-06,9.42E-05,-16.08973071,2.32
4853.125,5,3.65E-06,9.42E-05,-14.12243649,3.65
4853.515625,5,4.58E-06,9.42E-05,-13.13512786,4.58
4853.90625,5,4.26E-06,9.42E-05,-13.44890534,4.26
4854.296875,5,2.83E-06,9.42E-05,-15.22807444,2.83
4854.6875,5,2.85E-06,9.42E-05,-15.18891331,2.85
4855.078125,5,4.14E-06,9.42E-05,-13.56823927,4.14
4855.46875,5,4.64E-06,9.42E-05,-13.07741696,4.64
4855.859375,5,3.77E-06,9.42E-05,-13.97895636,3.77
4856.25,5,2.10E-06,9.42E-05,-16.51550442,2.1
4856.640625,5,3.40E-06,9.42E-05,-14.42962771,3.4
4857.03125,5,4.45E-06,9.42E-05,-13.25534574,4.45
4857.421875,5,4.36E-06,9.42E-05,-13.34165663,4.36
4857.8125,5,3.01E-06,9.42E-05,-14.94828123,3.01
4858.203125,5,2.70E-06,9.42E-05,-15.43341969,2.7
4858.59375,5,3.79E-06,9.42E-05,-13.9554521,3.79
4858.984375,5,4.56E-06,9.42E-05,-13.15505033,4.56
4859.375,5,3.86E-06,9.42E-05,-13.8746146,3.86
4859.765625,5,2.31E-06,9.42E-05,-16.09661086,2.31
4860.15625,5,3.22E-06,9.42E-05,-14.65764861,3.22
4860.546875,5,4.14E-06,9.42E-05,-13.5708046,4.14
4860.9375,5,4.46E-06,9.42E-05,-13.24780414,4.46
4861.328125,5,3.15E-06,9.42E-05,-14.75394292,3.15
4861.71875,5,2.43E-06,9.42E-05,-15.88836028,2.43
4862.109375,5,3.74E-06,9.42E-05,-14.01003992,3.74
4862.5,5,4.26E-06,9.42E-05,-13.44788132,4.26
4862.890625,5,3.97E-06,9.42E-05,-13.75147188,3.97
4863.28125,5,2.59E-06,9.42E-05,-15.60859139,2.59
4863.671875,5,3.04E-06,9.42E-05,-14.90488281,3.04
4864.0625,5,3.88E-06,9.42E-05,-13.85232833,3.88
4864.453125,5,4.30E-06,9.42E-05,-13.40644768,4.3
4864.84375,5,3.53E-06,9.42E-05,-14.26649999,3.53
4865.234375,5,2.29E-06,9.42E-05,-16.13554809,2.29
4865.625,5,3.39E-06,9.42E-05,-14.44250965,3.39
4866.015625,5,4.21E-06,9.42E-05,-13.5012939,4.21
4866.40625,5,4.06E-06,9.42E-05,-13.65641374,4.06
4866.796875,5,2.85E-06,9.42E-05,-15.18855092,2.85
4867.1875,5,2.84E-06,9.42E-05,-15.21473023,2.84
4867.578125,5,3.84E-06,9.42E-05,-13.89780303,3.84
4867.96875,5,4.22E-06,9.42E-05,-13.48718487,4.22
4868.359375,5,3.61E-06,9.42E-05,-14.16129214,3.61
4868.75,5,2.29E-06,9.42E-05,-16.15145692,2.29
4869.140625,5,3.37E-06,9.42E-05,-14.46171709,3.37
4869.53125,5,3.94E-06,9.42E-05,-13.79003316,3.94
4869.921875,5,4.15E-06,9.42E-05,-13.5563512,4.15
4870.3125,5,3.05E-06,9.42E-05,-14.89821838,3.05
4870.703125,5,2.75E-06,9.42E-05,-15.34449819,2.75
4871.09375,5,3.72E-06,9.42E-05,-14.0396877,3.72
4871.484375,5,4.19E-06,9.42E-05,-13.52262469,4.19
4871.875,5,3.74E-06,9.42E-05,-14.01192306,3.74
4872.265625,5,2.35E-06,9.42E-05,-16.02107388,2.35
4872.65625,5,3.35E-06,9.42E-05,-14.49313062,3.35
4873.046875,5,3.94E-06,9.42E-05,-13.78536384,3.94
4873.4375,5,4.13E-06,9.42E-05,-13.57886386,4.13
4873.828125,5,3.20E-06,9.42E-05,-14.68356904,3.2
4874.21875,5,2.50E-06,9.42E-05,-15.76959465,2.5
4874.609375,5,3.82E-06,9.42E-05,-13.924719,3.82
4875,5,4.01E-06,9.42E-05,-13.70823362,4.01
4875.390625,5,3.92E-06,9.42E-05,-13.80377799,3.92
4875.78125,5,2.54E-06,9.42E-05,-15.68938575,2.54
4876.171875,5,3.15E-06,9.42E-05,-14.75960999,3.15
4876.5625,5,4.02E-06,9.42E-05,-13.70171884,4.02
4876.953125,5,3.96E-06,9.42E-05,-13.76902438,3.96
4877.34375,5,3.39E-06,9.42E-05,-14.44450534,3.39
4877.734375,5,2.31E-06,9.42E-05,-16.09731092,2.31
4878.125,5,3.66E-06,9.42E-05,-14.10727782,3.66
4878.515625,5,4.03E-06,9.42E-05,-13.68848246,4.03
4878.90625,5,3.80E-06,9.42E-05,-13.94056724,3.8
4879.296875,5,2.85E-06,9.42E-05,-15.19246274,2.85
4879.6875,5,2.90E-06,9.42E-05,-15.12286538,2.9
4880.078125,5,3.86E-06,9.42E-05,-13.87017494,3.86
4880.46875,5,4.05E-06,9.42E-05,-13.66660975,4.05
4880.859375,5,3.42E-06,9.42E-05,-14.39788793,3.42
4881.25,5,2.13E-06,9.42E-05,-16.45754904,2.13
4881.640625,5,3.47E-06,9.42E-05,-14.33679753,3.47
4882.03125,5,4.02E-06,9.42E-05,-13.69684861,4.02
4882.421875,5,3.75E-06,9.42E-05,-14.00256535,3.75
4882.8125,5,2.92E-06,9.42E-05,-15.07928744,2.92
4883.203125,5,2.57E-06,9.42E-05,-15.64546202,2.57
4883.59375,5,3.94E-06,9.42E-05,-13.78781036,3.94
4883.984375,5,3.88E-06,9.42E-05,-13.85418125,3.88
4884.375,5,3.53E-06,9.42E-05,-14.26026273,3.53
4884.765625,5,2.22E-06,9.42E-05,-16.26835283,2.22
4885.15625,5,3.18E-06,9.42E-05,-14.72201724,3.18
4885.546875,5,4.12E-06,9.42E-05,-13.59232858,4.12
4885.9375,5,3.79E-06,9.42E-05,-13.95092907,3.79
4886.328125,5,2.92E-06,9.42E-05,-15.08339034,2.92
4886.71875,5,2.35E-06,9.42E-05,-16.03165298,2.35
4887.109375,5,3.70E-06,9.42E-05,-14.06151647,3.7
4887.5,5,4.16E-06,9.42E-05,-13.54878655,4.16
4887.890625,5,3.34E-06,9.42E-05,-14.50946861,3.34
4888.28125,5,2.38E-06,9.42E-05,-15.97336198,2.38
4888.671875,5,3.00E-06,9.42E-05,-14.96328277,3
4889.0625,5,4.07E-06,9.42E-05,-13.64979349,4.07
4889.453125,5,3.92E-06,9.42E-05,-13.81013851,3.92
4889.84375,5,3.03E-06,9.42E-05,-14.92560261,3.03
4890.234375,5,2.06E-06,9.42E-05,-16.60083553,2.06
4890.625,5,3.52E-06,9.42E-05,-14.27687052,3.52
4891.015625,5,4.17E-06,9.42E-05,-13.53744496,4.17
4891.40625,5,3.63E-06,9.42E-05,-14.14143799,3.63
4891.796875,5,2.53E-06,9.42E-05,-15.70777118,2.53
4892.1875,5,2.61E-06,9.42E-05,-15.56680363,2.61
4892.578125,5,3.98E-06,9.42E-05,-13.74505468,3.98
4892.96875,5,4.12E-06,9.42E-05,-13.58790591,4.12
4893.359375,5,3.25E-06,9.42E-05,-14.62464433,3.25
4893.75,5,1.89E-06,9.42E-05,-16.96779859,1.89
4894.140625,5,3.12E-06,9.42E-05,-14.79746976,3.12
4894.53125,5,4.20E-06,9.42E-05,-13.50557442,4.2
4894.921875,5,3.82E-06,9.42E-05,-13.91751243,3.82
4895.3125,5,2.74E-06,9.42E-05,-15.36438258,2.74
4895.703125,5,2.36E-06,9.42E-05,-16.0060409,2.36
4896.09375,5,3.65E-06,9.42E-05,-14.11952384,3.65
4896.484375,5,4.23E-06,9.42E-05,-13.47281894,4.23
4896.875,5,3.40E-06,9.42E-05,-14.4259319,3.4
4897.265625,5,2.17E-06,9.42E-05,-16.37426288,2.17
4897.65625,5,2.90E-06,9.42E-05,-15.12013369,2.9
4898.046875,5,4.01E-06,9.42E-05,-13.70623302,4.01
4898.4375,5,3.95E-06,9.42E-05,-13.77882376,3.95
4898.828125,5,2.96E-06,9.42E-05,-15.02397088,2.96
4899.21875,5,2.29E-06,9.42E-05,-16.14392967,2.29
4899.609375,5,3.31E-06,9.42E-05,-14.5399939,3.31
4900,5,4.20E-06,9.42E-05,-13.5063103,4.2
4900.390625,5,3.67E-06,9.42E-05,-14.09935926,3.67
4900.78125,5,2.38E-06,9.42E-05,-15.97667232,2.38
4901.171875,5,2.76E-06,9.42E-05,-15.33837091,2.76
4901.5625,5,3.77E-06,9.42E-05,-13.97666816,3.77
4901.953125,5,4.11E-06,9.42E-05,-13.60278087,4.11
4902.34375,5,3.14E-06,9.42E-05,-14.7665153,3.14
4902.734375,5,2.04E-06,9.42E-05,-16.65222578,2.04
4903.125,5,3.26E-06,9.42E-05,-14.61054903,3.26
4903.515625,5,3.88E-06,9.42E-05,-13.84961587,3.88
4903.90625,5,3.80E-06,9.42E-05,-13.93950615,3.8
4904.296875,5,2.59E-06,9.42E-05,-15.61374858,2.59
4904.6875,5,2.64E-06,9.42E-05,-15.52169051,2.64
4905.078125,5,3.62E-06,9.42E-05,-14.15830408,3.62
4905.46875,5,3.94E-06,9.42E-05,-13.78549721,3.94
4905.859375,5,3.32E-06,9.42E-05,-14.52350954,3.32
4906.25,5,1.96E-06,9.42E-05,-16.81932454,1.96
4906.640625,5,3.03E-06,9.42E-05,-14.92628628,3.03
4907.03125,5,3.90E-06,9.42E-05,-13.82938192,3.9
4907.421875,5,3.66E-06,9.42E-05,-14.10096149,3.66
4907.8125,5,2.77E-06,9.42E-05,-15.31144574,2.77
4908.203125,5,2.52E-06,9.42E-05,-15.7290067,2.52
4908.59375,5,3.42E-06,9.42E-05,-14.40438335,3.42
4908.984375,5,3.95E-06,9.42E-05,-13.77151775,3.95
4909.375,5,3.30E-06,9.42E-05,-14.55433534,3.3
4909.765625,5,2.23E-06,9.42E-05,-16.25300289,2.23
4910.15625,5,2.96E-06,9.42E-05,-15.02226774,2.96
4910.546875,5,3.69E-06,9.42E-05,-14.06796151,3.69
4910.9375,5,3.82E-06,9.42E-05,-13.91504968,3.82
4911.328125,5,2.87E-06,9.42E-05,-15.15921211,2.87
4911.71875,5,2.26E-06,9.42E-05,-16.19441009,2.26
4912.109375,5,3.37E-06,9.42E-05,-14.458842,3.37
4912.5,5,3.81E-06,9.42E-05,-13.92794121,3.81
4912.890625,5,3.60E-06,9.42E-05,-14.1814536,3.6
4913.28125,5,2.29E-06,9.42E-05,-16.13411866,2.29
4913.671875,5,2.79E-06,9.42E-05,-15.27726897,2.79
4914.0625,5,3.66E-06,9.42E-05,-14.11122173,3.66
4914.453125,5,3.93E-06,9.42E-05,-13.79852779,3.93
4914.84375,5,3.10E-06,9.42E-05,-14.82119956,3.1
4915.234375,5,2.02E-06,9.42E-05,-16.69118335,2.02
4915.625,5,3.28E-06,9.42E-05,-14.58487267,3.28
4916.015625,5,3.90E-06,9.42E-05,-13.83105019,3.9
4916.40625,5,3.61E-06,9.42E-05,-14.16080059,3.61
4916.796875,5,2.48E-06,9.42E-05,-15.79720771,2.48
4917.1875,5,2.64E-06,9.42E-05,-15.52013884,2.64
4917.578125,5,3.70E-06,9.42E-05,-14.05563577,3.7
4917.96875,5,3.76E-06,9.42E-05,-13.99188901,3.76
4918.359375,5,3.27E-06,9.42E-05,-14.59426259,3.27
4918.75,5,1.90E-06,9.42E-05,-16.96060044,1.9
4919.140625,5,3.22E-06,9.42E-05,-14.6665101,3.22
4919.53125,5,3.73E-06,9.42E-05,-14.02533878,3.73
4919.921875,5,3.66E-06,9.42E-05,-14.10352369,3.66
4920.3125,5,2.70E-06,9.42E-05,-15.4326449,2.7
4920.703125,5,2.38E-06,9.42E-05,-15.98166449,2.38
4921.09375,5,3.60E-06,9.42E-05,-14.17904414,3.6
4921.484375,5,3.84E-06,9.42E-05,-13.89269557,3.84
4921.875,5,3.27E-06,9.42E-05,-14.59437679,3.27
4922.265625,5,2.09E-06,9.42E-05,-16.53750459,2.09
4922.65625,5,3.01E-06,9.42E-05,-14.9571258,3.01
4923.046875,5,3.84E-06,9.42E-05,-13.90007833,3.84
4923.4375,5,3.68E-06,9.42E-05,-14.07746489,3.68
4923.828125,5,2.79E-06,9.42E-05,-15.28762962,2.79
4924.21875,5,2.09E-06,9.42E-05,-16.54720152,2.09
4924.609375,5,3.53E-06,9.42E-05,-14.26281611,3.53
4925,5,3.86E-06,9.42E-05,-13.87499153,3.86
4925.390625,5,3.42E-06,9.42E-05,-14.40052862,3.42
4925.78125,5,2.29E-06,9.42E-05,-16.14360336,2.29
4926.171875,5,2.65E-06,9.42E-05,-15.51413467,2.65
4926.5625,5,3.84E-06,9.42E-05,-13.90273984,3.84
4926.953125,5,3.72E-06,9.42E-05,-14.03935229,3.72
4927.34375,5,2.98E-06,9.42E-05,-14.99426623,2.98
4927.734375,5,1.88E-06,9.42E-05,-16.99020721,1.88
4928.125,5,3.10E-06,9.42E-05,-14.82459654,3.1
4928.515625,5,3.93E-06,9.42E-05,-13.79877102,3.93
4928.90625,5,3.47E-06,9.42E-05,-14.33901817,3.47
4929.296875,5,2.45E-06,9.42E-05,-15.84882337,2.45
4929.6875,5,2.38E-06,9.42E-05,-15.98172115,2.38
4930.078125,5,3.51E-06,9.42E-05,-14.28608322,3.51
4930.46875,5,3.95E-06,9.42E-05,-13.7768828,3.95
4930.859375,5,3.06E-06,9.42E-05,-14.88244329,3.06
4931.25,5,1.81E-06,9.42E-05,-17.16427038,1.81
4931.640625,5,2.91E-06,9.42E-05,-15.10579279,2.91
4932.03125,5,3.77E-06,9.42E-05,-13.97157187,3.77
4932.421875,5,3.63E-06,9.42E-05,-14.13791482,3.63
4932.8125,5,2.65E-06,9.42E-05,-15.50998128,2.65
4933.203125,5,2.19E-06,9.42E-05,-16.33819625,2.19
4933.59375,5,3.32E-06,9.42E-05,-14.52541473,3.32
4933.984375,5,3.75E-06,9.42E-05,-14.00588064,3.75
4934.375,5,3.32E-06,9.42E-05,-14.53563833,3.32
4934.765625,5,2.09E-06,9.42E-05,-16.5406361,2.09
4935.15625,5,2.72E-06,9.42E-05,-15.39461562,2.72
4935.546875,5,3.57E-06,9.42E-05,-14.21297783,3.57
4935.9375,5,3.64E-06,9.42E-05,-14.13529761,3.64
4936.328125,5,2.75E-06,9.42E-05,-15.35113044,2.75
4936.71875,5,2.19E-06,9.42E-05,-16.34148506,2.19
4937.109375,5,3.14E-06,9.42E-05,-14.77134948,3.14
4937.5,5,3.73E-06,9.42E-05,-14.02812481,3.73
4937.890625,5,3.29E-06,9.42E-05,-14.57019646,3.29
4938.28125,5,2.24E-06,9.42E-05,-16.24433651,2.24
4938.671875,5,2.67E-06,9.42E-05,-15.4757738,2.67
4939.0625,5,3.49E-06,9.42E-05,-14.30675179,3.49
4939.453125,5,3.62E-06,9.42E-05,-14.15942121,3.62
4939.84375,5,2.81E-06,9.42E-05,-15.25095515,2.81
4940.234375,5,1.99E-06,9.42E-05,-16.75158327,1.99
4940.625,5,3.10E-06,9.42E-05,-14.8281251,3.1
4941.015625,5,3.67E-06,9.42E-05,-14.09248536,3.67
4941.40625,5,3.30E-06,9.42E-05,-14.55567891,3.3
4941.796875,5,2.35E-06,9.42E-05,-16.02469952,2.35
4942.1875,5,2.57E-06,9.42E-05,-15.64070635,2.57
4942.578125,5,3.35E-06,9.42E-05,-14.4930943,3.35
4942.96875,5,3.68E-06,9.42E-05,-14.08044855,3.68
4943.359375,5,3.01E-06,9.42E-05,-14.95544578,3.01
4943.75,5,1.65E-06,9.42E-05,-17.57320125,1.65
4944.140625,5,2.97E-06,9.42E-05,-15.020202,2.97
4944.53125,5,3.60E-06,9.42E-05,-14.17908517,3.6
4944.921875,5,3.64E-06,9.42E-05,-14.1343312,3.64
4945.3125,5,2.54E-06,9.42E-05,-15.69393162,2.54
4945.703125,5,2.17E-06,9.42E-05,-16.3670667,2.17
4946.09375,5,3.40E-06,9.42E-05,-14.43070945,3.4
4946.484375,5,3.75E-06,9.42E-05,-14.00119592,3.75
4946.875,5,3.33E-06,9.42E-05,-14.51236568,3.33
4947.265625,5,2.02E-06,9.42E-05,-16.68487813,2.02
4947.65625,5,2.70E-06,9.42E-05,-15.42039237,2.7
4948.046875,5,3.68E-06,9.42E-05,-14.08185264,3.68
4948.4375,5,3.55E-06,9.42E-05,-14.23719188,3.55
4948.828125,5,2.86E-06,9.42E-05,-15.18359461,2.86
4949.21875,5,2.04E-06,9.42E-05,-16.65176085,2.04
4949.609375,5,3.23E-06,9.42E-05,-14.65387617,3.23
4950,5,3.63E-06,9.42E-05,-14.13762314,3.63
4950.390625,5,3.33E-06,9.42E-05,-14.51010152,3.33
4950.78125,5,2.26E-06,9.42E-05,-16.19412026,2.26
4951.171875,5,2.61E-06,9.42E-05,-15.57026855,2.61
4951.5625,5,3.53E-06,9.42E-05,-14.25772929,3.53
4951.953125,5,3.61E-06,9.42E-05,-14.1688947,3.61
4952.34375,5,2.90E-06,9.42E-05,-15.12071077,2.9
4952.734375,5,1.88E-06,9.42E-05,-17.00879421,1.88
4953.125,5,3.16E-06,9.42E-05,-14.74842633,3.16
4953.515625,5,3.74E-06,9.42E-05,-14.00956869,3.74
4953.90625,5,3.37E-06,9.42E-05,-14.46440977,3.37
4954.296875,5,2.39E-06,9.42E-05,-15.96249248,2.39
4954.6875,5,2.45E-06,9.42E-05,-15.84762879,2.45
4955.078125,5,3.62E-06,9.42E-05,-14.1594176,3.62
4955.46875,5,3.74E-06,9.42E-05,-14.01546748,3.74
